season,details,from,until,days,games,reason,player,url
1920,Ill,2020-07-11,2020-07-11,0,1,injury,Pedro,/pedro/profil/spieler/65278
1920,Arch pain,2020-07-01,2020-07-01,0,1,injury,Pedro,/pedro/profil/spieler/65278
1920,Knee Problems,2020-02-22,2020-02-22,0,1,injury,Pedro,/pedro/profil/spieler/65278
1920,Influenza,2019-12-29,2020-01-01,3,2,injury,Pedro,/pedro/profil/spieler/65278
1920,Knock,2020-07-23,2020-07-25,2,,injury,Jarrod Bowen,/jarrod-bowen/profil/spieler/314875
1920,Transferred to Hull City,2019-07-01,2020-01-30,,,Transfer,Jarrod Bowen,/jarrod-bowen/profil/spieler/314875
1920,Strain,2020-01-02,2020-01-17,15,2,injury,Teemu Pukki,/teemu-pukki/profil/spieler/46972
1920,Ankle Injury,2019-12-15,2019-12-20,5,,injury,Teemu Pukki,/teemu-pukki/profil/spieler/46972
1920,Transferred to Swansea,2019-07-01,2019-07-24,,,Transfer,Jordan Ayew,/jordan-ayew/profil/spieler/108354
1920,Transferred to TSG Hoffenheim,2019-07-01,2020-01-12,,,Transfer,Lukas Rupp,/lukas-rupp/profil/spieler/82863
1920,Transferred to Without Club,2019-07-01,2019-10-03,,,Transfer,Joel Mumbongo,/joel-mumbongo/profil/spieler/381156
1920,Transferred to Livingston FC,2019-07-02,2020-01-02,,,Transfer,Matija Sarkic,/matija-sarkic/profil/spieler/293257
1920,Transferred to Unknown,2019-07-01,2020-01-21,,,Transfer,Andi Janjeva,/andi-janjeva/profil/spieler/733495
1920,Muscle Injury,2020-07-13,2020-07-16,3,1,injury,Pedro Neto,/pedro-neto/profil/spieler/487465
1920,Knock,2020-07-02,2020-07-13,11,3,injury,Pedro Neto,/pedro-neto/profil/spieler/487465
1920,Calf Injury,2019-10-07,2019-10-28,21,3,injury,Pedro Neto,/pedro-neto/profil/spieler/487465
1920,Transferred to Lazio,2019-07-01,2019-08-01,,,Transfer,Pedro Neto,/pedro-neto/profil/spieler/487465
1920,Unknown Injury,2020-07-07,2020-07-10,3,1,injury,Georges-Kevin N'Koudou,/georges-kevin-nkoudou/profil/spieler/215679
1920,Thigh Muscle Strain,2019-12-06,2019-12-19,13,4,injury,Georges-Kevin N'Koudou,/georges-kevin-nkoudou/profil/spieler/215679
1920,Thigh Muscle Strain,2019-10-06,2019-11-08,33,6,injury,Georges-Kevin N'Koudou,/georges-kevin-nkoudou/profil/spieler/215679
1920,Ill,2019-10-03,2019-10-04,1,1,injury,Georges-Kevin N'Koudou,/georges-kevin-nkoudou/profil/spieler/215679
1920,Ill,2019-10-02,2019-10-04,2,1,injury,Georges-Kevin N'Koudou,/georges-kevin-nkoudou/profil/spieler/215679
1920,Transferred to Besiktas,2019-08-22,2020-07-31,,,Transfer,Georges-Kevin N'Koudou,/georges-kevin-nkoudou/profil/spieler/215679
1920,Calf Injury,2020-06-19,2020-07-10,21,5,injury,Martin Kelly,/martin-kelly/profil/spieler/78959
1920,Calf Injury,2020-02-07,2020-02-21,14,1,injury,Martin Kelly,/martin-kelly/profil/spieler/78959
1920,Thigh Muscle Strain,2019-12-29,2019-12-31,2,,injury,Martin Kelly,/martin-kelly/profil/spieler/78959
1920,Groin Injury,2019-10-17,2019-10-26,9,1,injury,Martin Kelly,/martin-kelly/profil/spieler/78959
1920,Groin Injury,2019-09-01,2019-09-21,20,1,injury,Martin Kelly,/martin-kelly/profil/spieler/78959
1920,Transferred to Scunthorpe Utd.,2019-07-05,2020-05-30,,,Transfer,Jake Eastwood,/jake-eastwood/profil/spieler/526873
1920,Knock,2019-12-09,2019-12-23,14,2,injury,Karl Darlow,/karl-darlow/profil/spieler/99397
1920,Knock,2020-01-02,2020-01-10,8,1,injury,Dwight McNeil,/dwight-mcneil/profil/spieler/584769
1920,Thigh Muscle Strain,2019-09-26,2019-09-27,1,,injury,Dwight McNeil,/dwight-mcneil/profil/spieler/584769
1920,Hamstring Injury,2019-09-01,2019-09-13,12,,injury,Dwight McNeil,/dwight-mcneil/profil/spieler/584769
1920,Ill,2019-12-09,2019-12-20,11,1,injury,Callum Robinson,/callum-robinson/profil/spieler/183299
1920,Thigh Muscle Strain,2019-09-07,2019-09-13,6,,injury,Callum Robinson,/callum-robinson/profil/spieler/183299
1920,Thigh Muscle Strain,2019-08-19,2019-08-23,4,,injury,Callum Robinson,/callum-robinson/profil/spieler/183299
1920,Transferred to Preston,2019-07-01,2019-07-11,,,Transfer,Callum Robinson,/callum-robinson/profil/spieler/183299
1920,Transferred to West Brom,2020-01-29,2020-07-30,,,Transfer,Callum Robinson,/callum-robinson/profil/spieler/183299
1920,Groin Injury,2019-12-15,2019-12-20,5,,injury,Ashley Westwood,/ashley-westwood/profil/spieler/91317
1920,Groin Injury,2019-11-24,2019-12-13,19,3,injury,Ashley Westwood,/ashley-westwood/profil/spieler/91317
1920,Transferred to Tranmere Rovers,2019-09-02,2020-01-08,,,Transfer,Cameron Borthwick-Jackson,/cameron-borthwick-jackson/profil/spieler/258879
1920,Transferred to Oldham Athletic,2020-01-24,2020-05-30,,,Transfer,Cameron Borthwick-Jackson,/cameron-borthwick-jackson/profil/spieler/258879
1920,Ankle Injury,2019-12-21,2020-06-05,167,15,injury,John McGinn,/john-mcginn/profil/spieler/193116
1920,Quarantine,2020-03-12,2020-03-25,13,,injury,Benjamin Mendy,/benjamin-mendy/profil/spieler/157495
1920,Foot Injury,2020-01-19,2020-02-18,30,4,injury,Benjamin Mendy,/benjamin-mendy/profil/spieler/157495
1920,Knee Injury,2019-11-05,2019-11-17,12,2,injury,Benjamin Mendy,/benjamin-mendy/profil/spieler/157495
1920,Hamstring Injury,2019-10-02,2019-10-18,16,1,injury,Benjamin Mendy,/benjamin-mendy/profil/spieler/157495
1920,Strain,2020-02-03,2020-02-15,12,1,injury,Giovani Lo Celso,/giovani-lo-celso/profil/spieler/348795
1920,Hip Injury,2019-09-07,2019-10-20,43,8,injury,Giovani Lo Celso,/giovani-lo-celso/profil/spieler/348795
1920,Transferred to Real Betis,2019-07-01,2019-08-07,,,Transfer,Giovani Lo Celso,/giovani-lo-celso/profil/spieler/348795
1920,Transferred to Real Betis,2020-06-30,2020-07-31,,,Transfer,Giovani Lo Celso,/giovani-lo-celso/profil/spieler/348795
1920,Ankle Injury,2020-02-16,2020-09-14,211,16,injury,Ciaran Clark,/ciaran-clark/profil/spieler/98240
1920,Calf Injury,2019-12-09,2020-01-10,32,6,injury,Ciaran Clark,/ciaran-clark/profil/spieler/98240
1920,Transferred to Lincoln City,2019-09-02,2020-05-30,,,Transfer,Jake Hesketh,/jake-hesketh/profil/spieler/315185
1920,Bruise,2020-06-03,2020-06-20,17,,injury,André Gomes,/andre-gomes/profil/spieler/221025
1920,Ankle Injury,2019-11-04,2020-02-21,109,17,injury,André Gomes,/andre-gomes/profil/spieler/221025
1920,Bruised Rib,2019-09-02,2019-10-04,32,4,injury,André Gomes,/andre-gomes/profil/spieler/221025
1920,Ankle Injury,2019-08-11,2019-08-16,5,,injury,André Gomes,/andre-gomes/profil/spieler/221025
1920,Yellow card suspension,2020-03-09,2020-03-17,8,1,suspension,André Gomes,/andre-gomes/profil/spieler/221025
1920,Back trouble,2020-06-15,2020-07-10,25,5,injury,Japhet Tanganga,/japhet-tanganga/profil/spieler/346478
1920,Transferred to Din. Zagreb II,2020-02-17,2020-07-31,,,Transfer,Robbie Burton,/robbie-burton/profil/spieler/404386
1920,Virus Infection,2020-05-26,2020-05-31,5,,injury,Aaron Ramsdale,/aaron-ramsdale/profil/spieler/427568
1920,Knock,2020-01-11,2020-01-17,6,1,injury,Aaron Ramsdale,/aaron-ramsdale/profil/spieler/427568
1920,Hamstring Injury,2019-10-20,2020-01-31,103,18,injury,Danny Welbeck,/danny-welbeck/profil/spieler/67063
1920,Transferred to Carlisle United,2019-07-24,2020-05-30,,,Transfer,Nathan Thomas,/nathan-thomas/profil/spieler/222024
1920,Hamstring Injury,2019-06-21,2019-11-02,134,29,injury,Ryan Sessegnon,/ryan-sessegnon/profil/spieler/392775
1920,Transferred to Fulham,2019-07-01,2019-08-07,,,Transfer,Ryan Sessegnon,/ryan-sessegnon/profil/spieler/392775
1920,Calf Injury,2020-07-16,2020-07-25,9,2,injury,Ryan Fredericks,/ryan-fredericks/profil/spieler/140191
1920,Shoulder Injury,2020-02-19,2020-06-08,110,4,injury,Ryan Fredericks,/ryan-fredericks/profil/spieler/140191
1920,Strain,2020-01-06,2020-01-31,25,5,injury,Ryan Fredericks,/ryan-fredericks/profil/spieler/140191
1920,Knock,2019-09-23,2019-09-27,4,1,injury,Ryan Fredericks,/ryan-fredericks/profil/spieler/140191
1920,Yellow card suspension,2019-12-15,2019-12-27,12,1,suspension,Ryan Fredericks,/ryan-fredericks/profil/spieler/140191
1920,Nasal Bone Fracture,2020-06-17,2020-06-26,9,3,injury,Cédric Soares,/cedric-soares/profil/spieler/112988
1920,Knee Injury,2020-01-21,2020-03-02,41,11,injury,Cédric Soares,/cedric-soares/profil/spieler/112988
1920,Calf Injury,2019-09-26,2019-11-08,43,6,injury,Cédric Soares,/cedric-soares/profil/spieler/112988
1920,Tear in the abductor muscle,2019-12-25,2020-03-09,75,14,injury,Andriy Yarmolenko,/andriy-yarmolenko/profil/spieler/69015
1920,Back Injury,2019-12-06,2019-12-13,7,1,injury,Andriy Yarmolenko,/andriy-yarmolenko/profil/spieler/69015
1920,Transferred to Coventry,2019-07-01,2020-01-30,,,Transfer,Sam McCallum,/sam-mccallum/profil/spieler/618901
1920,Transferred to Coventry,2020-02-01,2020-05-30,,,Transfer,Sam McCallum,/sam-mccallum/profil/spieler/618901
1920,Transferred to Middlesbrough,2019-07-01,2020-01-14,,,Transfer,Darren Randolph,/darren-randolph/profil/spieler/51321
1920,Transferred to Grimsby Town,2019-07-16,2019-12-31,,,Transfer,Liam Gibson,/liam-gibson/profil/spieler/312553
1920,Concussion,2020-03-01,2020-03-31,30,1,injury,Stuart Armstrong,/stuart-armstrong/profil/spieler/130765
1920,Groin Injury,2020-01-26,2020-02-04,9,1,injury,Stuart Armstrong,/stuart-armstrong/profil/spieler/130765
1920,Hamstring Injury,2019-11-24,2019-12-13,19,3,injury,Stuart Armstrong,/stuart-armstrong/profil/spieler/130765
1920,Stomach complaints,2019-08-09,2019-09-18,40,3,injury,Pepe Reina,/pepe-reina/profil/spieler/7825
1920,Bruised Knee,2019-12-13,2020-02-01,50,7,injury,Kenedy,/kenedy/profil/spieler/281404
1920,Transferred to Getafe,2019-09-02,2020-06-29,,,Transfer,Kenedy,/kenedy/profil/spieler/281404
1920,Achilles tendon rupture,2020-01-11,2020-10-18,281,30,injury,Paul Dummett,/paul-dummett/profil/spieler/170321
1920,Groin Injury,2019-12-22,2020-01-10,19,4,injury,Paul Dummett,/paul-dummett/profil/spieler/170321
1920,Knee Injury,2019-11-22,2020-02-22,92,16,injury,Daryl Janmaat,/daryl-janmaat/profil/spieler/60744
1920,Ankle Injury,2019-08-18,2019-09-13,26,3,injury,Ryan Bertrand,/ryan-bertrand/profil/spieler/40611
1920,Hip Injury,2019-11-20,2019-12-20,30,5,injury,Kevin Long,/kevin-long/profil/spieler/111114
1920,Transferred to Fleetwood,2020-01-31,2020-07-06,,,Transfer,Lewis Gibson,/lewis-gibson/profil/spieler/419325
1920,Calf Injury,2019-12-29,2020-01-13,15,,injury,Víctor Camarasa,/victor-camarasa/profil/spieler/263856
1920,Transferred to Real Betis,2019-07-01,2019-08-06,,,Transfer,Víctor Camarasa,/victor-camarasa/profil/spieler/263856
1920,Transferred to Real Betis,2020-01-12,2020-01-12,,,Transfer,Víctor Camarasa,/victor-camarasa/profil/spieler/263856
1920,Transferred to Alavés,2020-01-13,2020-07-19,,,Transfer,Víctor Camarasa,/victor-camarasa/profil/spieler/263856
1920,Transferred to Real Betis,2020-07-20,2020-07-31,,,Transfer,Víctor Camarasa,/victor-camarasa/profil/spieler/263856
1920,Ankle Injury,2020-03-03,2020-07-03,122,6,injury,Lucas Torreira,/lucas-torreira/profil/spieler/318077
1920,Ill,2020-02-17,2020-02-21,4,1,injury,Lucas Torreira,/lucas-torreira/profil/spieler/318077
1920,Knock,2020-01-12,2020-01-17,5,,injury,Lucas Torreira,/lucas-torreira/profil/spieler/318077
1920,Transferred to Nottm Forest,2019-07-01,2019-07-05,,,Transfer,Stephen Henderson,/stephen-henderson/profil/spieler/52191
1920,Fitness,2020-06-25,2020-10-07,104,,injury,Mattéo Guendouzi,/matteo-guendouzi/profil/spieler/465830
1920,Ill,2020-02-16,2020-02-16,0,1,injury,Mattéo Guendouzi,/matteo-guendouzi/profil/spieler/465830
1920,Groin Injury,2019-10-18,2020-01-02,76,19,injury,Diogo Dalot,/diogo-dalot/profil/spieler/357147
1920,Knock,2019-09-20,2019-10-02,12,3,injury,Diogo Dalot,/diogo-dalot/profil/spieler/357147
1920,Hip Injury,2019-08-04,2019-09-17,44,5,injury,Diogo Dalot,/diogo-dalot/profil/spieler/357147
1920,Cruciate Ligament Injury,2020-01-01,2020-11-07,311,31,injury,Tom Heaton,/tom-heaton/profil/spieler/34130
1920,Calf Strain,2019-11-10,2019-11-24,14,1,injury,Tom Heaton,/tom-heaton/profil/spieler/34130
1920,Transferred to Lincoln City,2020-01-10,2020-05-30,,,Transfer,Conor Coventry,/conor-coventry/profil/spieler/419025
1920,Calf Injury,2020-06-18,2020-06-22,4,1,injury,Dennis Praet,/dennis-praet/profil/spieler/129588
1920,Transferred to Sampdoria,2019-07-01,2019-08-07,,,Transfer,Dennis Praet,/dennis-praet/profil/spieler/129588
1920,Groin Injury,2020-02-15,2020-06-01,107,4,injury,Nathan Redmond,/nathan-redmond/profil/spieler/129078
1920,Ankle Injury,2019-08-29,2019-09-19,21,2,injury,Nathan Redmond,/nathan-redmond/profil/spieler/129078
1920,Knock,2018-12-17,2018-12-21,4,,injury,Nathan Redmond,/nathan-redmond/profil/spieler/129078
1920,Transferred to Huddersfield,2020-01-10,2020-07-31,,,Transfer,Richard Stearman,/richard-stearman/profil/spieler/34349
1920,Ankle Injury,2020-01-12,2020-01-19,7,1,injury,Max Meyer,/max-meyer/profil/spieler/146164
1920,Ankle Injury,2020-01-06,2020-01-10,4,,injury,Max Meyer,/max-meyer/profil/spieler/146164
1920,Ill,2019-11-24,2019-12-15,21,3,injury,Max Meyer,/max-meyer/profil/spieler/146164
1920,Calf Injury,2019-10-27,2019-11-24,28,3,injury,Jack Grealish,/jack-grealish/profil/spieler/203460
1920,Muscle Injury,2020-07-03,2020-07-25,22,5,injury,Dele Alli,/dele-alli/profil/spieler/207929
1920,Hamstring Injury,2019-08-04,2019-08-31,27,3,injury,Dele Alli,/dele-alli/profil/spieler/207929
1920,Suspension through sports court,2020-06-11,2020-06-20,9,1,suspension,Dele Alli,/dele-alli/profil/spieler/207929
1920,Knock,2020-01-23,2020-01-31,8,1,injury,Diego Rico,/diego-rico/profil/spieler/249513
1920,Yellow card suspension,2019-12-22,2019-12-27,5,1,suspension,Diego Rico,/diego-rico/profil/spieler/249513
1920,Transferred to Leeds,2019-07-01,2019-08-01,,,Transfer,Bailey Peacock-Farrell,/bailey-peacock-farrell/profil/spieler/410436
1920,Transferred to St. Mirren,2020-01-08,2020-05-30,,,Transfer,Akin Famewo,/akin-famewo/profil/spieler/425713
1920,Fractured Foot,2019-10-07,2020-03-01,146,32,injury,Ben Woodburn,/ben-woodburn/profil/spieler/344015
1920,Transferred to Oxford United,2019-07-30,2020-07-13,,,Transfer,Ben Woodburn,/ben-woodburn/profil/spieler/344015
1920,Ruptured cruciate ligament,2020-03-01,2020-10-24,237,4,injury,Gerard Deulofeu,/gerard-deulofeu/profil/spieler/129476
1920,Corona virus,2020-03-14,2020-03-28,14,,injury,Ashley Barnes,/ashley-barnes/profil/spieler/63200
1920,Groin Surgery,2020-01-02,2020-09-29,271,23,injury,Ashley Barnes,/ashley-barnes/profil/spieler/63200
1920,Groin Injury,2019-12-05,2019-12-13,8,1,injury,Ashley Barnes,/ashley-barnes/profil/spieler/63200
1920,Groin Injury,2019-10-17,2019-10-25,8,1,injury,Ashley Barnes,/ashley-barnes/profil/spieler/63200
1920,Groin Injury,2019-09-01,2019-09-13,12,,injury,Ashley Barnes,/ashley-barnes/profil/spieler/63200
1920,Head Injury,2019-11-24,2019-12-13,19,3,injury,Craig Dawson,/craig-dawson/profil/spieler/121477
1920,Metatarsal Fracture,2015-06-26,2015-09-20,86,20,injury,Dennis Srbeny,/dennis-srbeny/profil/spieler/159239
1920,Transferred to SC Paderborn,2020-01-08,2020-07-31,,,Transfer,Dennis Srbeny,/dennis-srbeny/profil/spieler/159239
1920,Transferred to Stoke City,2019-08-08,2020-01-01,,,Transfer,Cameron Carter-Vickers,/cameron-carter-vickers/profil/spieler/341049
1920,Transferred to Luton,2020-01-30,2020-07-30,,,Transfer,Cameron Carter-Vickers,/cameron-carter-vickers/profil/spieler/341049
1920,Ill,2019-12-16,2019-12-19,3,2,injury,Virgil van Dijk,/virgil-van-dijk/profil/spieler/139208
1920,Knock,2019-08-25,2019-09-09,15,2,injury,Joel Pereira,/joel-pereira/profil/spieler/192611
1920,Back Injury,2019-08-02,2019-08-16,14,1,injury,Joel Pereira,/joel-pereira/profil/spieler/192611
1920,Transferred to Heart of Midl.,2019-08-13,2020-05-30,,,Transfer,Joel Pereira,/joel-pereira/profil/spieler/192611
1920,Knee Injury,2020-03-01,2020-06-30,121,3,injury,Simon Francis,/simon-francis/profil/spieler/13573
1920,Head Injury,2019-12-22,2019-12-31,9,2,injury,Simon Francis,/simon-francis/profil/spieler/13573
1920,Calf Injury,2020-01-23,2020-02-07,15,1,injury,Shane Duffy,/shane-duffy/profil/spieler/119269
1920,Groin Injury,2020-01-12,2020-01-17,5,,injury,Shane Duffy,/shane-duffy/profil/spieler/119269
1920,Calf Injury,2019-09-26,2019-10-11,15,2,injury,Shane Duffy,/shane-duffy/profil/spieler/119269
1920,Strain,2020-02-05,2020-02-29,24,2,injury,Keinan Davis,/keinan-davis/profil/spieler/412660
1920,Strain,2019-11-01,2020-01-31,91,18,injury,Keinan Davis,/keinan-davis/profil/spieler/412660
1920,Hamstring Injury,2019-11-09,2020-01-15,67,11,injury,Josip Drmic,/josip-drmic/profil/spieler/140579
1920,Hamstring Injury,2019-08-10,2019-08-28,18,3,injury,Josip Drmic,/josip-drmic/profil/spieler/140579
1920,Red card suspension,2020-07-20,2020-07-27,7,1,suspension,Josip Drmic,/josip-drmic/profil/spieler/140579
1920,Transferred to Granada CF,2020-01-02,2020-07-19,,,Transfer,Dimitri Foulquier,/dimitri-foulquier/profil/spieler/170472
1920,Hamstring Injury,2020-07-10,2020-07-14,4,1,injury,Joshua King,/joshua-king/profil/spieler/91059
1920,Ankle Injury,2020-06-21,2020-06-30,9,1,injury,Joshua King,/joshua-king/profil/spieler/91059
1920,Hamstring Injury,2020-03-07,2020-03-26,19,1,injury,Joshua King,/joshua-king/profil/spieler/91059
1920,Muscle fiber tear,2019-12-28,2020-02-08,42,8,injury,Joshua King,/joshua-king/profil/spieler/91059
1920,Ankle Injury,2019-12-15,2019-12-20,5,,injury,Joshua King,/joshua-king/profil/spieler/91059
1920,Hamstring Injury,2019-11-20,2019-12-13,23,4,injury,Joshua King,/joshua-king/profil/spieler/91059
1920,Calf Injury,2020-07-05,2020-07-09,4,1,injury,Jack Stacey,/jack-stacey/profil/spieler/249356
1920,Hamstring Injury,2019-12-29,2020-02-08,41,7,injury,Jack Stacey,/jack-stacey/profil/spieler/249356
1920,Transferred to Luton,2019-07-01,2019-07-07,,,Transfer,Jack Stacey,/jack-stacey/profil/spieler/249356
1920,Transferred to Fleetwood,2019-09-02,2019-12-31,,,Transfer,Jimmy Dunne,/jimmy-dunne/profil/spieler/396174
1920,Knock,2019-12-08,2019-12-21,13,1,injury,Roberto Pereyra,/roberto-pereyra/profil/spieler/112302
1920,Hamstring Injury,2019-11-10,2019-11-29,19,1,injury,Roberto Pereyra,/roberto-pereyra/profil/spieler/112302
1920,Hamstring Injury,2020-01-19,2020-02-22,34,4,injury,Ismaïla Sarr,/ismaila-sarr/profil/spieler/410225
1920,Unknown Injury,2019-10-21,2019-11-22,32,4,injury,Ismaïla Sarr,/ismaila-sarr/profil/spieler/410225
1920,Transferred to Rennes,2019-07-01,2019-08-07,,,Transfer,Ismaïla Sarr,/ismaila-sarr/profil/spieler/410225
1920,Transferred to Ipswich,2019-07-12,2020-05-30,,,Transfer,Luke Garbutt,/luke-garbutt/profil/spieler/110860
1920,Transferred to Tranmere Rovers,2019-08-08,2019-12-31,,,Transfer,Jacob Maddox,/jacob-maddox/profil/spieler/314268
1920,Ankle Injury,2019-11-21,2020-02-10,81,19,injury,Ben Davies,/ben-davies/profil/spieler/192765
1920,Groin Injury,2019-08-08,2019-08-19,11,2,injury,Ben Davies,/ben-davies/profil/spieler/192765
1920,Calf Injury,2020-02-16,2020-02-28,12,1,injury,Kyle Walker-Peters,/kyle-walker-peters/profil/spieler/341051
1920,Thigh Muscle Strain,2019-08-26,2019-09-17,22,2,injury,Kyle Walker-Peters,/kyle-walker-peters/profil/spieler/341051
1920,Knee Injury,2020-02-19,2020-06-15,117,4,injury,Onel Hernández,/onel-hernandez/profil/spieler/109751
1920,Knee Injury,2019-08-10,2019-10-18,69,8,injury,Onel Hernández,/onel-hernandez/profil/spieler/109751
1920,Back Injury,2019-09-22,2019-10-18,26,2,injury,Tim Krul,/tim-krul/profil/spieler/33027
1920,Knock,2019-09-01,2019-09-13,12,,injury,Tim Krul,/tim-krul/profil/spieler/33027
1920,Thigh Muscle Strain,2020-06-24,2020-07-03,9,2,injury,Christian Benteke,/christian-benteke/profil/spieler/50201
1920,Knock,2019-12-22,2020-01-31,40,7,injury,Christian Benteke,/christian-benteke/profil/spieler/50201
1920,Groin Injury,2019-12-15,2020-01-23,39,8,injury,Simon Moore,/simon-moore/profil/spieler/123536
1920,Unknown Injury,2019-08-30,2019-09-10,11,1,injury,James Garner,/james-garner/profil/spieler/505219
1920,Transferred to Boavista,2019-07-01,2019-08-05,,,Transfer,Gonçalo Cardoso,/goncalo-cardoso/profil/spieler/587106
1920,Hamstring Injury,2020-03-07,2020-05-31,85,,injury,Nathan Holland,/nathan-holland/profil/spieler/337321
1920,Transferred to Oxford United,2020-01-08,2020-05-30,,,Transfer,Nathan Holland,/nathan-holland/profil/spieler/337321
1920,Yellow card suspension,2020-03-09,2020-03-15,6,1,suspension,Kurt Zouma,/kurt-zouma/profil/spieler/157509
1920,Transferred to Hertha BSC,2019-07-01,2020-01-11,,,Transfer,Ondrej Duda,/ondrej-duda/profil/spieler/232418
1920,Transferred to Hertha BSC,2020-07-11,2020-07-31,,,Transfer,Ondrej Duda,/ondrej-duda/profil/spieler/232418
1920,Elbow Injury,2019-07-16,2019-12-31,168,16,injury,Vitezslav Jaros,/vitezslav-jaros/profil/spieler/486604
1920,Transferred to Viborg FF,2020-01-27,2020-07-30,,,Transfer,Brandon Austin,/brandon-austin/profil/spieler/428016
1920,Groin Injury,2019-12-08,2020-01-31,54,9,injury,Andros Townsend,/andros-townsend/profil/spieler/61842
1920,Bruise,2019-10-28,2019-11-08,11,1,injury,Andros Townsend,/andros-townsend/profil/spieler/61842
1920,Transferred to Stalybridge,2020-01-10,2020-05-30,,,Transfer,Max Taylor,/max-taylor/profil/spieler/460683
1920,Groin Injury,2019-11-01,2019-12-04,33,5,injury,Jota Peleteiro,/jota-peleteiro/profil/spieler/176591
1920,Ill,2020-01-03,2020-01-10,7,2,injury,Luke Shaw,/luke-shaw/profil/spieler/183288
1920,Muscle Injury,2019-10-18,2019-11-27,40,8,injury,Luke Shaw,/luke-shaw/profil/spieler/183288
1920,Hamstring Injury,2019-08-24,2019-10-07,44,9,injury,Luke Shaw,/luke-shaw/profil/spieler/183288
1920,Knee Injury,2019-12-10,2019-12-14,4,1,injury,Nicolas Pépé,/nicolas-pepe/profil/spieler/343052
1920,Transferred to LOSC Lille,2019-07-01,2019-07-31,,,Transfer,Nicolas Pépé,/nicolas-pepe/profil/spieler/343052
1920,Strain,2019-12-09,2019-12-31,22,5,injury,Tyrone Mings,/tyrone-mings/profil/spieler/253677
1920,Calf Injury,2019-09-29,2019-10-04,5,,injury,Tyrone Mings,/tyrone-mings/profil/spieler/253677
1920,Hip problems,2019-08-30,2019-09-12,13,1,injury,Eric Dier,/eric-dier/profil/spieler/175722
1920,Knock,2020-07-16,2020-07-20,4,1,injury,Lucas Moura,/lucas-moura/profil/spieler/77100
