season,injury,from,until,days,games,player,url
1920,Hand Injury,2019-07-29,2019-08-09,11,,Serge Aurier,/serge-aurier/profil/spieler/127032
1920,Back Injury,2020-03-02,2020-03-10,8,2,Kevin De Bruyne,/kevin-de-bruyne/profil/spieler/88755
1920,Ankle problems,2019-09-29,2019-10-15,16,2,Kevin De Bruyne,/kevin-de-bruyne/profil/spieler/88755
1920,Achilles tendon rupture,2020-06-08,2021-03-19,284,49,Isaac Success,/isaac-success/profil/spieler/295331
1920,Groin Strain,2019-09-16,2019-11-01,46,7,Isaac Success,/isaac-success/profil/spieler/295331
1920,Ill,2020-03-01,2020-03-10,9,1,Will Smallbone,/will-smallbone/profil/spieler/444211
1920,Calf Injury,2019-11-11,2020-06-14,216,21,Jed Steer,/jed-steer/profil/spieler/110867
1920,Foot Injury,2019-11-20,2020-01-13,54,11,Mohamed Elyounoussi,/mohamed-elyounoussi/profil/spieler/186644
1920,Arm Injury,2020-02-24,2020-06-15,112,3,Sead Kolasinac,/sead-kolasinac/profil/spieler/94005
1920,Strain,2020-01-15,2020-02-15,31,4,Sead Kolasinac,/sead-kolasinac/profil/spieler/94005
1920,Ankle Injury,2019-12-16,2019-12-30,14,3,Sead Kolasinac,/sead-kolasinac/profil/spieler/94005
1920,Hamstring Injury,2019-11-17,2019-11-30,13,2,Sead Kolasinac,/sead-kolasinac/profil/spieler/94005
1920,Ill,2020-01-26,2020-02-13,18,2,Wes Morgan,/wes-morgan/profil/spieler/10003
1920,Groin Injury,2020-01-05,2020-01-18,13,2,Wes Morgan,/wes-morgan/profil/spieler/10003
1920,Back Injury,2019-08-30,2019-09-13,14,1,Wes Morgan,/wes-morgan/profil/spieler/10003
1920,Knee Injury,2020-02-19,2020-06-15,117,4,Onel Hernández,/onel-hernandez/profil/spieler/109751
1920,Knee Injury,2019-08-10,2019-10-18,69,8,Onel Hernández,/onel-hernandez/profil/spieler/109751
1920,Calf Injury,2020-06-18,2020-06-22,4,1,Dennis Praet,/dennis-praet/profil/spieler/129588
1920,Ankle Injury,2020-03-04,2020-06-06,94,2,Morgan Gibbs-White,/morgan-gibbs-white/profil/spieler/429014
1920,Back Injury,2019-11-03,2020-01-10,68,14,Morgan Gibbs-White,/morgan-gibbs-white/profil/spieler/429014
1920,Knock,2019-08-08,2019-08-10,2,1,Morgan Gibbs-White,/morgan-gibbs-white/profil/spieler/429014
1920,Knock,2020-06-01,2020-06-06,5,,Reece James,/reece-james/profil/spieler/472423
1920,Bruise,2020-01-20,2020-01-31,11,2,Reece James,/reece-james/profil/spieler/472423
1920,Ankle Injury,2019-12-23,2019-12-30,7,2,Reece James,/reece-james/profil/spieler/472423
1920,Ankle Injury,2019-06-07,2019-09-24,109,16,Reece James,/reece-james/profil/spieler/472423
1920,Thigh Muscle Strain,2020-02-02,2020-02-28,26,2,Dale Stephens,/dale-stephens/profil/spieler/49755
1920,Ankle Injury,2019-11-20,2020-01-04,45,3,Rhian Brewster,/rhian-brewster/profil/spieler/406560
1920,Collarbone fracture,2020-01-01,2020-02-08,38,7,Dan Burn,/dan-burn/profil/spieler/134270
1920,Knee Injury,2020-06-21,2020-12-07,169,30,Gabriel Martinelli,/gabriel-martinelli/profil/spieler/655488
1920,Knock,2020-02-20,2020-02-25,5,2,Gabriel Martinelli,/gabriel-martinelli/profil/spieler/655488
1920,Hamstring Injury,2019-12-23,2020-01-06,14,4,Gabriel Martinelli,/gabriel-martinelli/profil/spieler/655488
1920,Corona virus,2020-03-14,2020-03-28,14,,Ashley Barnes,/ashley-barnes/profil/spieler/63200
1920,Groin Surgery,2020-01-02,2020-09-29,271,23,Ashley Barnes,/ashley-barnes/profil/spieler/63200
1920,Groin Injury,2019-12-05,2019-12-13,8,1,Ashley Barnes,/ashley-barnes/profil/spieler/63200
1920,Groin Injury,2019-10-17,2019-10-25,8,1,Ashley Barnes,/ashley-barnes/profil/spieler/63200
1920,Groin Injury,2019-09-01,2019-09-13,12,,Ashley Barnes,/ashley-barnes/profil/spieler/63200
1920,Ankle Injury,2020-06-26,2020-07-08,12,2,Pierre-Emile Höjbjerg,/pierre-emile-hojbjerg/profil/spieler/167799
1920,Cruciate Ligament Rupture,2020-03-11,2021-01-15,310,35,Ricardo Pereira,/ricardo-pereira/profil/spieler/215876
1920,Ankle Injury,2020-06-17,2020-12-03,169,31,Pablo Marí,/pablo-mari/profil/spieler/210178
1920,Shoulder Injury,2019-11-10,2019-12-25,45,5,Manuel Lanzini,/manuel-lanzini/profil/spieler/135853
1920,Ankle Injury,2019-09-17,2019-09-27,10,2,Manuel Lanzini,/manuel-lanzini/profil/spieler/135853
1920,Calf Injury,2020-01-23,2020-02-07,15,1,Shane Duffy,/shane-duffy/profil/spieler/119269
1920,Groin Injury,2020-01-12,2020-01-17,5,,Shane Duffy,/shane-duffy/profil/spieler/119269
1920,Calf Injury,2019-09-26,2019-10-11,15,2,Shane Duffy,/shane-duffy/profil/spieler/119269
1920,Knock,2019-08-07,2019-08-30,23,4,Ibrahim Amadou,/ibrahim-amadou/profil/spieler/205503
1920,Knee Injury,2020-06-23,2020-10-16,115,17,Sergio Agüero,/sergio-aguero/profil/spieler/26399
1920,Thigh Muscle Strain,2020-03-09,2020-03-31,22,,Sergio Agüero,/sergio-aguero/profil/spieler/26399
1920,Muscle Injury,2019-11-24,2019-12-20,26,7,Sergio Agüero,/sergio-aguero/profil/spieler/26399
1920,Knee Injury,2019-11-10,2019-12-31,51,10,Rob Holding,/rob-holding/profil/spieler/253341
1920,Cruciate Ligament Rupture,2019-10-04,2020-03-31,179,28,Davide Zappacosta,/davide-zappacosta/profil/spieler/173859
1920,Disrupted Calf Muscle,2019-09-01,2019-10-01,30,6,Davide Zappacosta,/davide-zappacosta/profil/spieler/173859
1920,Knock,2019-12-22,2019-12-25,3,,Ryan Fraser,/ryan-fraser/profil/spieler/146795
1920,Knock,2019-11-24,2019-11-29,5,,Ryan Fraser,/ryan-fraser/profil/spieler/146795
1920,Knock,2019-11-10,2019-11-22,12,,Ryan Fraser,/ryan-fraser/profil/spieler/146795
1920,Ill,2019-09-27,2019-10-05,8,1,Ryan Fraser,/ryan-fraser/profil/spieler/146795
1920,Thigh Muscle Strain,2020-01-02,2020-02-28,57,10,Javier Manquillo,/javier-manquillo/profil/spieler/162029
1920,Ill,2019-12-22,2020-01-10,19,4,Aaron Lennon,/aaron-lennon/profil/spieler/14221
1920,Calf Injury,2020-01-12,2020-07-04,174,16,Xherdan Shaqiri,/xherdan-shaqiri/profil/spieler/86792
1920,Thigh Muscle Strain,2019-12-28,2020-01-10,13,3,Xherdan Shaqiri,/xherdan-shaqiri/profil/spieler/86792
1920,Calf Injury,2019-09-23,2019-11-26,64,12,Xherdan Shaqiri,/xherdan-shaqiri/profil/spieler/86792
1920,Calf Injury,2020-07-07,2020-07-15,8,2,Mason Holgate,/mason-holgate/profil/spieler/348623
1920,Calf Injury,2020-02-23,2020-03-06,12,1,Enda Stevens,/enda-stevens/profil/spieler/85706
1920,Meniscal Injury,2020-01-26,2020-07-18,174,16,Juan Foyth,/juan-foyth/profil/spieler/480763
1920,Ankle Injury,2019-07-31,2019-09-22,53,7,Juan Foyth,/juan-foyth/profil/spieler/480763
1920,Head Injury,2020-06-13,2020-06-17,4,2,Konstantinos Mavropanos,/konstantinos-mavropanos/profil/spieler/415912
1920,Pelvis Injury,2020-02-24,2020-03-08,13,2,Konstantinos Mavropanos,/konstantinos-mavropanos/profil/spieler/415912
1920,Groin Injury,2019-08-09,2019-10-05,57,10,Konstantinos Mavropanos,/konstantinos-mavropanos/profil/spieler/415912
1920,Strain,2020-01-19,2020-01-31,12,2,Emiliano Buendía,/emiliano-buendia/profil/spieler/321247
1920,Knock,2020-02-28,2020-03-07,8,2,Daniel James,/daniel-james/profil/spieler/319301
1920,Ankle Injury,2019-09-10,2019-09-21,11,2,Daniel James,/daniel-james/profil/spieler/319301
1920,Back Injury,2020-02-02,2020-02-07,5,,Nathaniel Chalobah,/nathaniel-chalobah/profil/spieler/128900
1920,Groin Injury,2020-01-23,2020-01-31,8,1,Nathaniel Chalobah,/nathaniel-chalobah/profil/spieler/128900
1920,Groin Injury,2020-01-05,2020-01-11,6,,Nathaniel Chalobah,/nathaniel-chalobah/profil/spieler/128900
1920,Ankle Injury,2019-11-11,2019-11-22,11,,Andrew Robertson,/andrew-robertson/profil/spieler/234803
1920,Knee Injury,2020-02-04,2020-03-04,29,4,Roberto,/roberto/profil/spieler/37403
1920,Knee Injury,2019-11-22,2020-02-22,92,16,Daryl Janmaat,/daryl-janmaat/profil/spieler/60744
1920,Strain,2019-07-16,2019-11-04,111,26,Louis Thompson,/louis-thompson/profil/spieler/207771
1920,Fitness,2020-02-24,2020-02-29,5,2,Neco Williams,/neco-williams/profil/spieler/503680
1920,Ill,2020-01-29,2020-02-01,3,2,Neco Williams,/neco-williams/profil/spieler/503680
1920,Fitness,2020-01-18,2020-01-20,2,1,Neco Williams,/neco-williams/profil/spieler/503680
1920,Strain,2019-12-09,2019-12-31,22,5,Tyrone Mings,/tyrone-mings/profil/spieler/253677
1920,Calf Injury,2019-09-29,2019-10-04,5,,Tyrone Mings,/tyrone-mings/profil/spieler/253677
1920,Muscle Injury,2019-10-31,2019-11-24,24,4,Jan Vertonghen,/jan-vertonghen/profil/spieler/43250
1920,Strain,2020-06-28,2020-07-11,13,2,Matt Targett,/matt-targett/profil/spieler/250478
1920,Hamstring Injury,2019-12-31,2020-01-17,17,4,Matt Targett,/matt-targett/profil/spieler/250478
1920,Strain,2019-09-29,2019-10-04,5,,Matt Targett,/matt-targett/profil/spieler/250478
1920,Hamstring Injury,2019-08-29,2019-09-24,26,3,Matt Targett,/matt-targett/profil/spieler/250478
1920,Neck Injury,2020-07-20,2020-07-25,5,1,Eric Bailly,/eric-bailly/profil/spieler/286384
1920,Knee Surgery,2019-07-25,2020-01-10,169,32,Eric Bailly,/eric-bailly/profil/spieler/286384
1920,Strain,2020-01-05,2020-01-31,26,,Leon Balogun,/leon-balogun/profil/spieler/56100
1920,Unknown Injury,2019-08-29,2019-10-04,36,5,Leon Balogun,/leon-balogun/profil/spieler/56100
1920,Groin Injury,2020-01-06,2020-02-16,41,5,Olivier Giroud,/olivier-giroud/profil/spieler/82442
1920,Ankle Injury,2019-12-06,2020-01-04,29,7,Olivier Giroud,/olivier-giroud/profil/spieler/82442
1920,Ill,2019-09-27,2019-10-05,8,2,Olivier Giroud,/olivier-giroud/profil/spieler/82442
1920,Back trouble,2020-06-27,2020-08-02,36,10,Mesut Özil,/mesut-ozil/profil/spieler/35664
1920,Ankle Injury,2019-12-16,2019-12-25,9,1,Mesut Özil,/mesut-ozil/profil/spieler/35664
1920,Ill,2019-08-13,2019-08-19,6,1,Mesut Özil,/mesut-ozil/profil/spieler/35664
1920,Foot Injury,2020-06-01,2020-06-19,18,,Jose Cholevas,/jose-cholevas/profil/spieler/41112
1920,Ankle Injury,2019-12-01,2019-12-31,30,6,Jose Cholevas,/jose-cholevas/profil/spieler/41112
1920,Thigh Muscle Strain,2020-03-02,2020-06-14,104,1,Seamus Coleman,/seamus-coleman/profil/spieler/68390
1920,Hamstring Injury,2019-11-24,2019-12-14,20,3,Seamus Coleman,/seamus-coleman/profil/spieler/68390
1920,Corona virus,2020-03-14,2020-04-05,22,,Patrick Cutrone,/patrick-cutrone/profil/spieler/265078
1920,Ankle Injury,2020-02-26,2020-06-06,101,3,Tammy Abraham,/tammy-abraham/profil/spieler/331726
1920,Knock,2020-02-02,2020-02-21,19,1,Tammy Abraham,/tammy-abraham/profil/spieler/331726
1920,Ankle Injury,2020-01-31,2020-01-31,0,,Tammy Abraham,/tammy-abraham/profil/spieler/331726
1920,Groin Injury,2019-12-06,2019-12-06,0,,Tammy Abraham,/tammy-abraham/profil/spieler/331726
1920,Hip Injury,2019-11-28,2019-12-04,6,2,Tammy Abraham,/tammy-abraham/profil/spieler/331726
1920,Hamstring Injury,2020-02-02,2020-02-24,22,3,Raheem Sterling,/raheem-sterling/profil/spieler/134425
1920,Knee Injury,2020-03-01,2020-06-30,121,3,Simon Francis,/simon-francis/profil/spieler/13573
1920,Head Injury,2019-12-22,2019-12-31,9,2,Simon Francis,/simon-francis/profil/spieler/13573
1920,Thigh Problems,2020-06-13,2020-08-31,79,10,Florian Lejeune,/florian-lejeune/profil/spieler/127108
1920,Groin Injury,2020-01-23,2020-01-30,7,1,Florian Lejeune,/florian-lejeune/profil/spieler/127108
1920,Knee Injury,2020-01-05,2020-05-19,135,9,Chris Mepham,/chris-mepham/profil/spieler/480987
1920,Calf Injury,2019-09-29,2019-10-18,19,1,Chris Mepham,/chris-mepham/profil/spieler/480987
1920,Knock,2019-09-11,2019-09-14,3,,Chris Mepham,/chris-mepham/profil/spieler/480987
1920,Knock,2019-12-08,2019-12-31,23,6,David Silva,/david-silva/profil/spieler/35518
1920,Ill,2019-11-24,2019-11-25,1,,David Silva,/david-silva/profil/spieler/35518
1920,Strain,2019-11-03,2019-11-09,6,1,David Silva,/david-silva/profil/spieler/35518
1920,Knee Injury,2020-07-09,2020-08-30,52,5,Jordan Henderson,/jordan-henderson/profil/spieler/61651
1920,Hamstring Injury,2020-02-19,2020-03-10,20,4,Jordan Henderson,/jordan-henderson/profil/spieler/61651
1920,Calf Injury,2019-12-28,2019-12-28,0,,Jordan Henderson,/jordan-henderson/profil/spieler/61651
1920,Strain,2020-06-19,2020-06-24,5,1,Sokratis Papastathopoulos,/sokratis-papastathopoulos/profil/spieler/34322
1920,Knee Injury,2020-02-22,2020-02-22,0,,Sokratis Papastathopoulos,/sokratis-papastathopoulos/profil/spieler/34322
1920,Ill,2020-01-17,2020-01-22,5,2,Sokratis Papastathopoulos,/sokratis-papastathopoulos/profil/spieler/34322
1920,Concussion,2019-12-27,2019-12-30,3,1,Sokratis Papastathopoulos,/sokratis-papastathopoulos/profil/spieler/34322
1920,Rest,2019-10-23,2019-10-25,2,1,Sokratis Papastathopoulos,/sokratis-papastathopoulos/profil/spieler/34322
1920,Rest,2019-10-02,2019-10-04,2,1,Sokratis Papastathopoulos,/sokratis-papastathopoulos/profil/spieler/34322
1920,Rest,2019-09-23,2019-09-25,2,1,Sokratis Papastathopoulos,/sokratis-papastathopoulos/profil/spieler/34322
1920,Rest,2019-09-18,2019-09-20,2,1,Sokratis Papastathopoulos,/sokratis-papastathopoulos/profil/spieler/34322
1920,Ankle Injury,2020-06-19,2020-07-04,15,3,Arthur Masuaku,/arthur-masuaku/profil/spieler/181380
1920,Knee Injury,2020-01-24,2020-01-28,4,1,Arthur Masuaku,/arthur-masuaku/profil/spieler/181380
1920,Knee Injury,2020-01-12,2020-01-17,5,,Arthur Masuaku,/arthur-masuaku/profil/spieler/181380
1920,Knee Injury,2020-02-01,2020-08-03,184,16,Sebastian Prödl,/sebastian-prodl/profil/spieler/37981
1920,Hamstring Injury,2019-10-17,2019-10-25,8,1,Sebastian Prödl,/sebastian-prodl/profil/spieler/37981
1920,Knock,2018-09-21,2018-10-19,28,4,Sebastian Prödl,/sebastian-prodl/profil/spieler/37981
1920,Hip Injury,2019-11-20,2019-12-20,30,5,Kevin Long,/kevin-long/profil/spieler/111114
1920,Groin Injury,2020-01-12,2020-06-15,155,8,Ben Gibson,/ben-gibson/profil/spieler/128904
1920,Groin Injury,2019-12-08,2020-01-10,33,6,Ben Gibson,/ben-gibson/profil/spieler/128904
1920,Knock,2020-06-24,2020-07-01,7,3,Matt Ritchie,/matt-ritchie/profil/spieler/92469
1920,Knock,2020-06-18,2020-06-20,2,,Matt Ritchie,/matt-ritchie/profil/spieler/92469
1920,Ankle Injury,2019-08-28,2020-01-03,128,19,Matt Ritchie,/matt-ritchie/profil/spieler/92469
1920,Hamstring Injury,2019-08-03,2019-08-10,7,,Matt Ritchie,/matt-ritchie/profil/spieler/92469
1920,Hamstring Injury,2019-07-30,2019-08-10,11,,Matt Ritchie,/matt-ritchie/profil/spieler/92469
1920,Medial Collateral Ligament Knee Injury,2020-03-07,2020-04-01,25,1,Martin Dubravka,/martin-dubravka/profil/spieler/74960
1920,Groin Strain,2020-06-22,2020-07-04,12,3,Robbie Brady,/robbie-brady/profil/spieler/128229
1920,Calf Injury,2020-01-02,2020-01-18,16,2,Robbie Brady,/robbie-brady/profil/spieler/128229
1920,Chest injury,2019-08-08,2019-09-13,36,5,Robbie Brady,/robbie-brady/profil/spieler/128229
1920,Groin Injury,2020-03-01,2020-08-28,180,10,Steven Alzate,/steven-alzate/profil/spieler/476237
1920,Knock,2020-07-13,2020-07-25,12,2,Marc Albrighton,/marc-albrighton/profil/spieler/61560
1920,Appendicitis,2020-05-28,2020-07-11,44,,Troy Parrott,/troy-parrott/profil/spieler/552655
1920,Head Injury,2020-07-14,2020-07-18,4,1,Brandon Williams,/brandon-williams/profil/spieler/507700
1920,Ankle Injury,2020-06-18,2020-06-24,6,1,Granit Xhaka,/granit-xhaka/profil/spieler/111455
1920,Concussion,2019-12-09,2019-12-17,8,3,Granit Xhaka,/granit-xhaka/profil/spieler/111455
1920,Back Injury,2019-08-12,2019-08-23,11,1,Granit Xhaka,/granit-xhaka/profil/spieler/111455
1920,Knock,2019-08-29,2019-09-24,26,3,Kean Bryan,/kean-bryan/profil/spieler/214928
1920,Knock,2020-06-10,2020-06-20,10,1,John Fleck,/john-fleck/profil/spieler/54383
1920,Knock,2020-02-23,2020-03-06,12,1,John Fleck,/john-fleck/profil/spieler/54383
1920,Knock,2019-10-18,2019-10-20,2,,John Fleck,/john-fleck/profil/spieler/54383
1920,Thigh Muscle Strain,2019-08-19,2019-09-13,25,3,John Fleck,/john-fleck/profil/spieler/54383
1920,Knee Injury,2020-06-17,2020-07-04,17,5,Jack O'Connell,/jack-oconnell/profil/spieler/212829
1920,Head Injury,2020-02-23,2020-02-27,4,,Kelechi Iheanacho,/kelechi-iheanacho/profil/spieler/295330
1920,Knock,2020-01-27,2020-06-12,137,10,Lee Grant,/lee-grant/profil/spieler/13460
1920,Ill,2020-01-30,2020-02-04,5,1,Tom Davies,/tom-davies/profil/spieler/314210
1920,Torn muscle bundle,2019-11-07,2019-12-31,54,11,Dani Ceballos,/dani-ceballos/profil/spieler/319745
1920,Knock,2019-08-08,2019-08-10,2,,Dani Ceballos,/dani-ceballos/profil/spieler/319745
1920,Hamstring Injury,2020-07-10,2020-07-14,4,1,Joshua King,/joshua-king/profil/spieler/91059
1920,Ankle Injury,2020-06-21,2020-06-30,9,1,Joshua King,/joshua-king/profil/spieler/91059
1920,Hamstring Injury,2020-03-01,2020-05-31,91,1,Joshua King,/joshua-king/profil/spieler/91059
1920,Muscle fiber tear,2019-12-28,2020-02-08,42,8,Joshua King,/joshua-king/profil/spieler/91059
1920,Ankle Injury,2019-12-15,2019-12-20,5,,Joshua King,/joshua-king/profil/spieler/91059
1920,Hamstring Injury,2019-11-20,2019-12-13,23,4,Joshua King,/joshua-king/profil/spieler/91059
1920,Hamstring Injury,2019-12-08,2019-12-20,12,1,Callum Wilson,/callum-wilson/profil/spieler/123682
1920,Ill,2019-12-09,2019-12-20,11,1,Callum Robinson,/callum-robinson/profil/spieler/183299
1920,Thigh Muscle Strain,2019-09-07,2019-09-13,6,,Callum Robinson,/callum-robinson/profil/spieler/183299
1920,Thigh Muscle Strain,2019-08-19,2019-08-23,4,,Callum Robinson,/callum-robinson/profil/spieler/183299
1920,Unknown Injury,2019-10-20,2019-12-11,52,12,Nemanja Matić,/nemanja-mati%C4%87/profil/spieler/74683
1920,Foot Injury,2020-01-19,2020-01-25,6,1,John Stones,/john-stones/profil/spieler/186590
1920,Knock,2019-12-08,2020-01-03,26,7,John Stones,/john-stones/profil/spieler/186590
1920,Muscle Injury,2019-09-17,2019-10-22,35,8,John Stones,/john-stones/profil/spieler/186590
1920,Knock,2020-07-16,2020-07-18,2,,Lucas Moura,/lucas-moura/profil/spieler/77100
1920,Knock,2019-12-24,2020-01-01,8,3,Lucas Moura,/lucas-moura/profil/spieler/77100
1920,Calf Injury,2020-06-05,2020-07-04,29,3,Chris Wood,/chris-wood/profil/spieler/108725
1920,Thigh Muscle Strain,2020-02-16,2020-02-28,12,1,Chris Wood,/chris-wood/profil/spieler/108725
1920,Thigh Muscle Strain,2020-01-05,2020-01-10,5,,Chris Wood,/chris-wood/profil/spieler/108725
1920,Calf Injury,2019-12-15,2019-12-20,5,,Chris Wood,/chris-wood/profil/spieler/108725
1920,Hamstring Injury,2019-10-20,2019-11-08,19,2,Chris Wood,/chris-wood/profil/spieler/108725
1920,Ankle Injury,2019-09-01,2019-09-28,27,2,Sean Longstaff,/sean-longstaff/profil/spieler/346707
1920,Muscle Injury,2019-10-22,2019-11-09,18,5,Rodri,/rodri/profil/spieler/357565
1920,Abdominal Influenza,2019-09-20,2019-09-24,4,1,Jürgen Locadia,/jurgen-locadia/profil/spieler/166240
1920,Calf Injury,2020-07-02,2020-07-03,1,,Davy Pröpper,/davy-propper/profil/spieler/79027
1920,Hamstring Injury,2019-09-22,2019-10-18,26,3,Davy Pröpper,/davy-propper/profil/spieler/79027
1920,Strain,2020-07-02,2020-07-09,7,2,Steve Cook,/steve-cook/profil/spieler/90836
1920,Hamstring Injury,2020-03-08,2020-06-02,86,,Steve Cook,/steve-cook/profil/spieler/90836
1920,Hand Injury,2019-12-03,2020-01-11,39,8,Steve Cook,/steve-cook/profil/spieler/90836
1920,Muscle Injury,2020-06-02,2020-06-30,28,2,Yerry Mina,/yerry-mina/profil/spieler/289446
1920,Bruise,2020-01-12,2020-01-17,5,,Yerry Mina,/yerry-mina/profil/spieler/289446
1920,Bruise,2019-12-06,2019-12-14,8,1,Yerry Mina,/yerry-mina/profil/spieler/289446
1920,Knee Injury,2019-10-20,2019-11-02,13,2,Yerry Mina,/yerry-mina/profil/spieler/289446
1920,Ankle Injury,2020-02-23,2020-02-28,5,,Cheikhou Kouyaté,/cheikhou-kouyate/profil/spieler/66934
1920,Head Injury,2019-11-04,2019-11-08,4,,Cheikhou Kouyaté,/cheikhou-kouyate/profil/spieler/66934
1920,Ankle Injury,2019-09-15,2019-09-21,6,,Cheikhou Kouyaté,/cheikhou-kouyate/profil/spieler/66934
1920,Knee Injury,2020-01-02,2020-01-11,9,1,Craig Cathcart,/craig-cathcart/profil/spieler/59606
1920,Knock,2019-12-29,2019-12-31,2,,Craig Cathcart,/craig-cathcart/profil/spieler/59606
1920,Back Injury,2019-11-03,2019-11-07,4,,Craig Cathcart,/craig-cathcart/profil/spieler/59606
1920,Strain,2019-09-11,2019-09-27,16,3,Craig Cathcart,/craig-cathcart/profil/spieler/59606
1920,Shoulder Injury,2020-06-29,2020-07-07,8,2,John Lundstram,/john-lundstram/profil/spieler/156941
1920,Ankle Injury,2019-12-29,2020-01-01,3,1,John Lundstram,/john-lundstram/profil/spieler/156941
1920,Knock,2020-06-19,2020-06-23,4,1,Nathaniel Phillips,/nathaniel-phillips/profil/spieler/371814
1920,Angina,2019-12-18,2019-12-25,7,1,Nathaniel Phillips,/nathaniel-phillips/profil/spieler/371814
1920,Groin Injury,2020-01-26,2020-01-31,5,1,Michail Antonio,/michail-antonio/profil/spieler/104124
1920,Strain,2019-12-30,2020-01-21,22,4,Michail Antonio,/michail-antonio/profil/spieler/104124
1920,Hamstring Injury,2019-08-29,2019-11-22,85,10,Michail Antonio,/michail-antonio/profil/spieler/104124
1920,Strain,2019-11-24,2019-12-04,10,2,Alexander Tettey,/alexander-tettey/profil/spieler/12384
1920,Groin Injury,2019-09-27,2019-10-18,21,2,Alexander Tettey,/alexander-tettey/profil/spieler/12384
1920,Calf Injury,2019-08-01,2019-08-16,15,1,Alexander Tettey,/alexander-tettey/profil/spieler/12384
1920,Calf Injury,2020-06-25,2020-06-28,3,,Wilfried Zaha,/wilfried-zaha/profil/spieler/145988
1920,Knock,2020-01-02,2020-01-10,8,1,Wilfried Zaha,/wilfried-zaha/profil/spieler/145988
1920,Ankle Injury,2019-09-27,2019-09-27,0,,Wilfried Zaha,/wilfried-zaha/profil/spieler/145988
1920,Hamstring Injury,2019-03-10,2019-03-29,19,1,Wilfried Zaha,/wilfried-zaha/profil/spieler/145988
1920,Muscular problems,2020-02-25,2020-03-05,9,1,Tomas Soucek,/tomas-soucek/profil/spieler/283628
1920,Elbow Injury,2019-07-16,2019-12-31,168,16,Vitezslav Jaros,/vitezslav-jaros/profil/spieler/486604
1920,Unknown Injury,2019-07-31,2019-08-16,16,3,Albian Ajeti,/albian-ajeti/profil/spieler/195906
1920,Strain,2020-06-20,2020-07-31,41,8,Sofiane Boufal,/sofiane-boufal/profil/spieler/232271
1920,Calf Injury,2020-02-16,2020-02-21,5,,Sofiane Boufal,/sofiane-boufal/profil/spieler/232271
1920,Ill,2020-01-09,2020-01-10,1,,Sofiane Boufal,/sofiane-boufal/profil/spieler/232271
1920,Ankle Injury,2019-12-29,2020-01-03,5,1,Sofiane Boufal,/sofiane-boufal/profil/spieler/232271
1920,Toe Injury,2019-11-24,2019-12-20,26,4,Sofiane Boufal,/sofiane-boufal/profil/spieler/232271
1920,Calf Injury,2020-06-29,2020-06-30,1,,Christian Pulisic,/christian-pulisic/profil/spieler/315779
1920,Tear in the abductor muscle,2020-01-02,2020-06-06,156,12,Christian Pulisic,/christian-pulisic/profil/spieler/315779
1920,Muscle bruise,2019-12-28,2019-12-31,3,1,Christian Pulisic,/christian-pulisic/profil/spieler/315779
1920,Groin Injury,2019-11-10,2019-11-22,12,,Christian Pulisic,/christian-pulisic/profil/spieler/315779
1920,Arch pain,2019-10-02,2019-10-02,0,1,Christian Pulisic,/christian-pulisic/profil/spieler/315779
1920,Head Injury,2019-11-24,2019-12-13,19,3,Craig Dawson,/craig-dawson/profil/spieler/121477
1920,Ill,2020-03-10,2020-03-12,2,1,Naby Keïta,/naby-keita/profil/spieler/302215
1920,Groin Injury,2020-03-01,2020-03-06,5,1,Naby Keïta,/naby-keita/profil/spieler/302215
1920,Angina,2020-02-26,2020-03-03,6,2,Naby Keïta,/naby-keita/profil/spieler/302215
1920,groin strain,2020-01-02,2020-01-25,23,5,Naby Keïta,/naby-keita/profil/spieler/302215
1920,Ill,2019-11-26,2019-11-28,2,1,Naby Keïta,/naby-keita/profil/spieler/302215
1920,Torn muscle bundle,2019-09-22,2019-09-28,6,3,Naby Keïta,/naby-keita/profil/spieler/302215
1920,Torn muscle bundle,2019-08-10,2019-09-24,45,7,Naby Keïta,/naby-keita/profil/spieler/302215
1920,Back Injury,2020-06-19,2020-07-31,42,9,Robert Snodgrass,/robert-snodgrass/profil/spieler/22614
1920,Knee Injury,2020-01-24,2020-01-28,4,1,Robert Snodgrass,/robert-snodgrass/profil/spieler/22614
1920,Knock,2019-12-06,2019-12-08,2,,Robert Snodgrass,/robert-snodgrass/profil/spieler/22614
1920,Calf Strain,2019-10-11,2019-10-18,7,,Robert Snodgrass,/robert-snodgrass/profil/spieler/22614
1920,Groin Injury,2019-11-03,2019-11-30,27,2,Björn Engels,/bjorn-engels/profil/spieler/193469
1920,Cruciate Ligament Rupture,2020-01-18,2020-09-20,246,13,Jetro Willems,/jetro-willems/profil/spieler/146258
1920,Groin Injury,2020-01-02,2020-01-10,8,1,Jetro Willems,/jetro-willems/profil/spieler/146258
1920,Knee Injury,2019-12-15,2019-12-25,10,1,Jetro Willems,/jetro-willems/profil/spieler/146258
1920,Knee Injury,2019-09-22,2019-10-05,13,1,Jetro Willems,/jetro-willems/profil/spieler/146258
1920,Hamstring Injury,2019-08-29,2019-08-30,1,,Jetro Willems,/jetro-willems/profil/spieler/146258
1920,Strain,2020-02-05,2020-02-29,24,2,Keinan Davis,/keinan-davis/profil/spieler/412660
1920,Strain,2019-11-01,2020-01-31,91,18,Keinan Davis,/keinan-davis/profil/spieler/412660
