season,details,from,until,days,games,reason,player,url
2021,Hamstring Injury,2021-01-20,2021-02-03,14,4,injury,Niels Nkounkou,/niels-nkounkou/profil/spieler/591193
2021,Bruise,2020-12-13,2020-12-25,12,2,injury,Ezri Konsa,/ezri-konsa/profil/spieler/413403
2021,Transferred to Bournemouth,2020-08-01,2020-08-18,,,Transfer,Aaron Ramsdale,/aaron-ramsdale/profil/spieler/427568
2021,Ankle Injury,2021-04-03,2021-10-04,184,14,injury,Tyler Onyango,/tyler-onyango/profil/spieler/663225
2021,Transferred to AC Milan,2021-01-22,2021-06-29,,,Transfer,Fikayo Tomori,/fikayo-tomori/profil/spieler/303254
2021,Calf Injury,2021-05-01,2021-05-14,13,3,injury,James Rodríguez,/james-rodriguez/profil/spieler/88103
2021,Calf Injury,2021-02-22,2021-04-01,38,5,injury,James Rodríguez,/james-rodriguez/profil/spieler/88103
2021,Calf Injury,2021-02-07,2021-02-13,6,1,injury,James Rodríguez,/james-rodriguez/profil/spieler/88103
2021,Calf Strain,2020-12-06,2020-12-31,25,5,injury,James Rodríguez,/james-rodriguez/profil/spieler/88103
2021,Groin Injury,2020-10-26,2020-11-06,11,1,injury,James Rodríguez,/james-rodriguez/profil/spieler/88103
2021,Knock,2020-10-18,2020-10-24,6,,injury,James Rodríguez,/james-rodriguez/profil/spieler/88103
2021,Knock,2020-10-15,2020-10-16,1,,injury,James Rodríguez,/james-rodriguez/profil/spieler/88103
2021,Transferred to Real Madrid,2020-08-01,2020-09-06,,,Transfer,James Rodríguez,/james-rodriguez/profil/spieler/88103
2021,Cruciate Ligament Injury,2020-09-15,2021-03-15,181,51,injury,Renat Dadashov,/renat-dadashov/profil/spieler/335461
2021,Transferred to Grasshoppers,2020-08-23,2020-10-07,,,Transfer,Renat Dadashov,/renat-dadashov/profil/spieler/335461
2021,Knock,2021-01-31,2021-02-12,12,2,injury,Joel Ward,/joel-ward/profil/spieler/92572
2021,Groin Injury,2020-10-19,2020-11-22,34,3,injury,Joel Ward,/joel-ward/profil/spieler/92572
2021,Hamstring Injury,2020-08-01,2020-11-03,94,14,injury,Jake Eastwood,/jake-eastwood/profil/spieler/526873
2021,Transferred to Kilmarnock FC,2020-07-30,2020-12-31,,,Transfer,Jake Eastwood,/jake-eastwood/profil/spieler/526873
2021,Transferred to Grimsby Town,2021-02-01,2021-05-30,,,Transfer,Jake Eastwood,/jake-eastwood/profil/spieler/526873
2021,Thigh Muscle Strain,2020-11-29,2020-12-06,7,,injury,Neal Maupay,/neal-maupay/profil/spieler/217115
2021,Transferred to Swansea,2020-10-02,2021-01-13,,,Transfer,Viktor Gyökeres,/viktor-gyokeres/profil/spieler/325443
2021,Transferred to Coventry,2021-01-15,2021-05-30,,,Transfer,Viktor Gyökeres,/viktor-gyokeres/profil/spieler/325443
2021,Hamstring Injury,2020-12-20,2021-03-14,84,23,injury,Giovani Lo Celso,/giovani-lo-celso/profil/spieler/348795
2021,Knock,2020-11-22,2020-11-28,6,1,injury,Giovani Lo Celso,/giovani-lo-celso/profil/spieler/348795
2021,Muscle Injury,2020-10-02,2020-10-21,19,2,injury,Giovani Lo Celso,/giovani-lo-celso/profil/spieler/348795
2021,Thigh Muscle Strain,2020-08-22,2020-09-16,25,1,injury,Giovani Lo Celso,/giovani-lo-celso/profil/spieler/348795
2021,Chest injury,2020-12-21,2021-01-15,25,4,injury,Liam Cooper,/liam-cooper/profil/spieler/75067
2021,Groin Injury,2020-10-10,2020-11-01,22,2,injury,Liam Cooper,/liam-cooper/profil/spieler/75067
2021,Calf Strain,2020-09-08,2020-09-18,10,2,injury,Liam Cooper,/liam-cooper/profil/spieler/75067
2021,Red card suspension,2021-04-11,2021-05-01,20,3,suspension,Liam Cooper,/liam-cooper/profil/spieler/75067
2021,Ankle Injury,2020-06-18,2020-10-19,123,20,injury,Axel Tuanzebe,/axel-tuanzebe/profil/spieler/342046
2021,Muscular problems,2021-04-07,2021-04-20,13,2,injury,Ademola Lookman,/ademola-lookman/profil/spieler/406040
2021,Transferred to RB Leipzig,2020-08-01,2020-09-29,,,Transfer,Ademola Lookman,/ademola-lookman/profil/spieler/406040
2021,Transferred to RB Leipzig,2021-06-30,2021-06-30,,,Transfer,Ademola Lookman,/ademola-lookman/profil/spieler/406040
2021,Transferred to Charlton,2020-10-13,2021-06-30,,,Transfer,Ryan Inniss,/ryan-inniss/profil/spieler/183284
2021,Knee Injury,2021-02-07,2021-04-25,77,10,injury,Fabian Schär,/fabian-schar/profil/spieler/135343
2021,Knock,2021-01-27,2021-01-29,2,,injury,Fabian Schär,/fabian-schar/profil/spieler/135343
2021,Virus Infection,2020-11-29,2020-12-25,26,4,injury,Fabian Schär,/fabian-schar/profil/spieler/135343
2021,Red card suspension,2021-05-03,2021-05-20,17,3,suspension,Fabian Schär,/fabian-schar/profil/spieler/135343
2021,Transferred to Sporting CP,2020-07-31,2020-08-16,,,Transfer,Matheus Pereira,/matheus-pereira/profil/spieler/225984
2021,Knee Injury,2020-11-30,2020-12-01,1,,injury,David de Gea,/david-de-gea/profil/spieler/59377
2021,Calf Injury,2021-01-14,2021-02-08,25,7,injury,Pablo Marí,/pablo-mari/profil/spieler/210178
2021,Ankle Injury,2020-06-15,2020-12-03,171,31,injury,Pablo Marí,/pablo-mari/profil/spieler/210178
2021,Groin Injury,2021-01-28,2021-02-05,8,2,injury,Mathew Ryan,/mathew-ryan/profil/spieler/128969
2021,Suspended,2020-12-15,2021-01-17,33,7,suspension,Mathew Ryan,/mathew-ryan/profil/spieler/128969
2021,Fracture of the orbit,2021-06-13,2021-08-15,63,2,injury,Timothy Castagne,/timothy-castagne/profil/spieler/262226
2021,Thigh Muscle Strain,2021-02-01,2021-02-19,18,5,injury,Timothy Castagne,/timothy-castagne/profil/spieler/262226
2021,Thigh Muscle Strain,2020-10-27,2020-12-19,53,12,injury,Timothy Castagne,/timothy-castagne/profil/spieler/262226
2021,Transferred to Atalanta BC,2020-08-01,2020-09-02,,,Transfer,Timothy Castagne,/timothy-castagne/profil/spieler/262226
2021,Unknown Injury,2021-03-05,2021-04-13,39,5,injury,Cengiz Ünder,/cengiz-under/profil/spieler/341647
2021,Ankle Injury,2021-01-04,2021-01-15,11,1,injury,Cengiz Ünder,/cengiz-under/profil/spieler/341647
2021,Thigh Muscle Strain,2020-12-26,2021-01-02,7,2,injury,Cengiz Ünder,/cengiz-under/profil/spieler/341647
2021,special leave,2021-05-17,2021-05-24,7,2,absence,Cengiz Ünder,/cengiz-under/profil/spieler/341647
2021,Transferred to AS Roma,2020-08-01,2020-09-19,,,Transfer,Cengiz Ünder,/cengiz-under/profil/spieler/341647
2021,Transferred to AS Roma,2021-06-30,2021-06-30,,,Transfer,Cengiz Ünder,/cengiz-under/profil/spieler/341647
2021,Groin Injury,2020-11-23,2020-12-12,19,2,injury,Ethan Ampadu,/ethan-ampadu/profil/spieler/392771
2021,Knock,2020-11-01,2020-11-21,20,1,injury,Ethan Ampadu,/ethan-ampadu/profil/spieler/392771
2021,Transferred to Swansea,2020-08-16,2021-05-30,,,Transfer,Freddie Woodman,/freddie-woodman/profil/spieler/226049
2021,Groin Surgery,2021-02-26,2021-05-19,82,15,injury,Jordan Henderson,/jordan-henderson/profil/spieler/61651
2021,Knock,2020-11-16,2020-11-27,11,2,injury,Jordan Henderson,/jordan-henderson/profil/spieler/61651
2021,Hip problems,2020-10-02,2020-10-03,1,,injury,Jordan Henderson,/jordan-henderson/profil/spieler/61651
2021,Groin Injury,2021-01-28,2021-02-10,13,3,injury,Rayan Aït-Nouri,/rayan-ait-nouri/profil/spieler/578391
2021,Bruise,2020-11-09,2020-11-22,13,,injury,Rayan Aït-Nouri,/rayan-ait-nouri/profil/spieler/578391
2021,Virus Infection,2020-08-20,2020-09-15,26,3,injury,Rayan Aït-Nouri,/rayan-ait-nouri/profil/spieler/578391
2021,Transferred to Angers SCO,2020-08-01,2020-10-03,,,Transfer,Rayan Aït-Nouri,/rayan-ait-nouri/profil/spieler/578391
2021,Transferred to Angers SCO,2021-06-30,2021-06-30,,,Transfer,Rayan Aït-Nouri,/rayan-ait-nouri/profil/spieler/578391
2021,Transferred to Lincoln City,2020-09-04,2021-05-30,,,Transfer,Alex Palmer,/alex-palmer/profil/spieler/245625
2021,Transferred to Angers SCO B,2020-08-01,2020-10-04,,,Transfer,Anthony Mancini,/anthony-mancini/profil/spieler/677311
2021,Transferred to Angers SCO B,2021-06-30,2021-06-30,,,Transfer,Anthony Mancini,/anthony-mancini/profil/spieler/677311
2021,Fitness,2021-03-23,2021-04-12,20,2,injury,Andriy Yarmolenko,/andriy-yarmolenko/profil/spieler/69015
2021,Torn Knee Ligament,2021-02-09,2021-03-14,33,6,injury,Andriy Yarmolenko,/andriy-yarmolenko/profil/spieler/69015
2021,Corona virus,2020-11-13,2020-12-04,21,2,injury,Andriy Yarmolenko,/andriy-yarmolenko/profil/spieler/69015
2021,Knock,2021-01-10,2021-02-01,22,6,injury,Brandon Williams,/brandon-williams/profil/spieler/507700
2021,Transferred to Celtic B,2020-08-01,2021-01-31,,,Transfer,Liam Hughes,/liam-hughes/profil/spieler/494284
2021,Thigh Muscle Strain,2020-12-24,2021-01-18,25,5,injury,Reece James,/reece-james/profil/spieler/472423
2021,Ankle Injury,2020-12-14,2020-12-28,14,4,injury,Reece James,/reece-james/profil/spieler/472423
2021,Ankle Injury,2020-07-21,2020-09-11,52,1,injury,Emil Krafth,/emil-krafth/profil/spieler/184528
2021,Ankle Injury,2020-12-20,2021-02-18,60,13,injury,Naby Keïta,/naby-keita/profil/spieler/302215
2021,Ligament Injury,2020-12-10,2020-12-15,5,1,injury,Naby Keïta,/naby-keita/profil/spieler/302215
2021,Hamstring Injury,2020-11-23,2020-12-05,12,3,injury,Naby Keïta,/naby-keita/profil/spieler/302215
2021,Corona virus,2020-10-14,2020-11-03,20,6,injury,Naby Keïta,/naby-keita/profil/spieler/302215
2021,Knee Injury,2020-08-21,2020-12-12,113,20,injury,Alex Oxlade-Chamberlain,/alex-oxlade-chamberlain/profil/spieler/143424
2021,Muscle Injury,2020-11-16,2020-12-26,40,9,injury,Xherdan Shaqiri,/xherdan-shaqiri/profil/spieler/86792
2021,Head Injury,2021-02-14,2021-02-21,7,2,injury,Ben Mee,/ben-mee/profil/spieler/74810
2021,Thigh Muscle Strain,2020-07-03,2020-11-05,125,15,injury,Ben Mee,/ben-mee/profil/spieler/74810
2021,Shoulder Injury,2020-11-08,2020-11-20,12,,injury,Marcus Rashford,/marcus-rashford/profil/spieler/258923
2021,Hamstring Injury,2020-11-02,2020-12-16,44,4,injury,Björn Engels,/bjorn-engels/profil/spieler/193469
2021,Calf Injury,2020-06-18,2020-10-18,122,16,injury,Björn Engels,/bjorn-engels/profil/spieler/193469
2021,Shin bone bruise,2020-06-18,2020-10-18,122,16,injury,Björn Engels,/bjorn-engels/profil/spieler/193469
2021,Knee Surgery,2020-12-10,2021-03-17,97,20,injury,Arthur Masuaku,/arthur-masuaku/profil/spieler/181380
2021,Fitness,2021-02-18,2021-07-16,148,14,injury,Raúl Jiménez,/raul-jimenez/profil/spieler/206040
2021,Fractured Skull,2020-11-30,2021-02-17,79,17,injury,Raúl Jiménez,/raul-jimenez/profil/spieler/206040
2021,Transferred to Birmingham,2020-10-16,2021-05-30,,,Transfer,Jake Clarke-Salter,/jake-clarke-salter/profil/spieler/316551
2021,Hip Injury,2021-06-14,2021-07-13,29,,injury,Dean Henderson,/dean-henderson/profil/spieler/258919
2021,Quarantine,2021-06-21,2021-06-28,7,,injury,Mason Mount,/mason-mount/profil/spieler/346483
2021,Corona virus,2020-09-09,2020-09-29,20,4,injury,Willian José,/willian-jose/profil/spieler/122155
2021,Transferred to Real Sociedad,2020-08-01,2021-01-22,,,Transfer,Willian José,/willian-jose/profil/spieler/122155
2021,Transferred to Real Sociedad,2021-06-30,2021-06-30,,,Transfer,Willian José,/willian-jose/profil/spieler/122155
2021,Knock,2020-11-24,2020-12-15,21,3,injury,Tyrick Mitchell,/tyrick-mitchell/profil/spieler/730893
2021,Knock,2020-10-25,2020-11-22,28,2,injury,Tyrick Mitchell,/tyrick-mitchell/profil/spieler/730893
2021,Virus Infection,2020-12-14,2021-01-19,36,1,injury,Adrián Bernabé,/adrian-bernabe/profil/spieler/466802
2021,Ankle Injury,2020-11-19,2020-11-21,2,,injury,Neco Williams,/neco-williams/profil/spieler/503680
2021,Ill,2020-11-07,2020-11-09,2,1,injury,Neco Williams,/neco-williams/profil/spieler/503680
2021,Quarantine,2020-09-12,2020-09-20,8,2,injury,Neco Williams,/neco-williams/profil/spieler/503680
2021,Ill,2020-07-21,2020-07-23,2,1,injury,Neco Williams,/neco-williams/profil/spieler/503680
2021,Calf Injury,2020-12-04,2021-01-25,52,10,injury,Martin Kelly,/martin-kelly/profil/spieler/78959
2021,Knock,2021-02-12,2021-02-18,6,2,injury,Joe Bryan,/joe-bryan/profil/spieler/194460
2021,Hamstring Injury,2021-01-10,2021-03-16,65,16,injury,Dennis Praet,/dennis-praet/profil/spieler/129588
2021,Knee Injury,2020-09-28,2020-10-18,20,2,injury,Dennis Praet,/dennis-praet/profil/spieler/129588
2021,Quarantine,2021-06-01,2021-06-04,3,,injury,Ché Adams,/che-adams/profil/spieler/346779
2021,Head Injury,2020-12-30,2021-01-15,16,1,injury,Ché Adams,/che-adams/profil/spieler/346779
2021,Muscle Fatigue,2020-07-02,2020-07-06,4,1,injury,Nicolas Pépé,/nicolas-pepe/profil/spieler/343052
2021,Red card suspension,2020-11-23,2020-12-13,20,3,suspension,Nicolas Pépé,/nicolas-pepe/profil/spieler/343052
2021,Knee Injury,2021-03-20,2021-06-01,73,10,injury,Isaac Hayden,/isaac-hayden/profil/spieler/206225
2021,Corona virus,2020-11-25,2020-12-11,16,1,injury,Isaac Hayden,/isaac-hayden/profil/spieler/206225
2021,Thigh Muscle Strain,2020-10-18,2020-10-24,6,,injury,Isaac Hayden,/isaac-hayden/profil/spieler/206225
2021,Thigh Muscle Strain,2020-07-05,2020-07-25,20,5,injury,Isaac Hayden,/isaac-hayden/profil/spieler/206225
2021,Knock,2021-03-05,2021-03-21,16,5,injury,Edinson Cavani,/edinson-cavani/profil/spieler/48280
2021,Muscle Injury,2021-02-15,2021-03-01,14,4,injury,Edinson Cavani,/edinson-cavani/profil/spieler/48280
2021,Knock,2020-12-06,2020-12-18,12,3,injury,Edinson Cavani,/edinson-cavani/profil/spieler/48280
2021,Corona virus,2020-09-01,2020-10-23,52,4,injury,Edinson Cavani,/edinson-cavani/profil/spieler/48280
2021,Transferred to Paris SG,2020-08-01,2020-10-04,,,Transfer,Edinson Cavani,/edinson-cavani/profil/spieler/48280
2021,Transferred to B. Leverkusen,2021-01-31,2021-06-30,,,Transfer,Demarai Gray,/demarai-gray/profil/spieler/292417
2021,Surgery,2020-12-18,2021-03-21,93,20,injury,Sander Berge,/sander-berge/profil/spieler/333014
2021,Bruise,2020-11-08,2020-11-21,13,,injury,Sander Berge,/sander-berge/profil/spieler/333014
2021,Hamstring Injury,2021-02-01,2021-03-25,52,11,injury,Theo Walcott,/theo-walcott/profil/spieler/33713
2021,Hamstring Injury,2020-11-07,2020-11-22,15,,injury,Theo Walcott,/theo-walcott/profil/spieler/33713
2021,Hamstring Injury,2021-02-04,2021-03-18,42,12,injury,Paul Pogba,/paul-pogba/profil/spieler/122153
2021,Ankle Injury,2020-11-16,2020-12-03,17,4,injury,Paul Pogba,/paul-pogba/profil/spieler/122153
2021,Corona virus,2020-08-27,2020-09-14,18,,injury,Paul Pogba,/paul-pogba/profil/spieler/122153
2021,Knock,2021-01-10,2021-06-30,171,21,injury,Mamadou Sakho,/mamadou-sakho/profil/spieler/47713
2021,Calf Injury,2020-12-07,2020-12-27,20,4,injury,Mamadou Sakho,/mamadou-sakho/profil/spieler/47713
2021,Hamstring Injury,2020-07-21,2020-09-14,55,2,injury,Mamadou Sakho,/mamadou-sakho/profil/spieler/47713
2021,Thigh Muscle Strain,2021-02-08,2021-02-15,7,2,injury,Timo Werner,/timo-werner/profil/spieler/170527
2021,Fitness,2020-09-11,2020-10-03,22,6,injury,Ola Aina,/ola-aina/profil/spieler/236490
2021,Transferred to Torino,2020-08-01,2020-09-10,,,Transfer,Ola Aina,/ola-aina/profil/spieler/236490
2021,Transferred to Torino,2021-06-30,2021-06-30,,,Transfer,Ola Aina,/ola-aina/profil/spieler/236490
2021,Virus Infection,2021-01-01,2021-01-12,11,3,injury,Ferran Torres,/ferran-torres/profil/spieler/398184
2021,Transferred to Valencia,2020-08-01,2020-08-03,,,Transfer,Ferran Torres,/ferran-torres/profil/spieler/398184
2021,Transferred to Birmingham,2021-01-21,2021-05-30,,,Transfer,Rekeem Harper,/rekeem-harper/profil/spieler/456877
2021,Thigh Muscle Strain,2021-02-04,2021-03-04,28,5,injury,Wilfried Zaha,/wilfried-zaha/profil/spieler/145988
2021,Knock,2021-01-15,2021-01-25,10,1,injury,Wilfried Zaha,/wilfried-zaha/profil/spieler/145988
2021,Virus Infection,2020-11-23,2020-12-05,12,2,injury,Wilfried Zaha,/wilfried-zaha/profil/spieler/145988
2021,Knock,2020-10-15,2020-10-17,2,,injury,Wilfried Zaha,/wilfried-zaha/profil/spieler/145988
2021,Transferred to FC Brügge U21,2020-08-01,2020-08-06,,,Transfer,Lars Dendoncker,/lars-dendoncker/profil/spieler/369098
2021,Knock,2020-11-30,2020-12-05,5,1,injury,Hugo Lloris,/hugo-lloris/profil/spieler/17965
2021,Knock,2020-11-22,2020-11-28,6,1,injury,Hugo Lloris,/hugo-lloris/profil/spieler/17965
2021,Groin Injury,2021-05-15,2021-05-18,3,1,injury,Serge Aurier,/serge-aurier/profil/spieler/127032
2021,Foot Injury,2021-02-07,2021-02-26,19,6,injury,Serge Aurier,/serge-aurier/profil/spieler/127032
2021,Knock,2020-12-07,2020-12-12,5,1,injury,Serge Aurier,/serge-aurier/profil/spieler/127032
2021,Arch pain,2020-10-30,2020-11-07,8,2,injury,Serge Aurier,/serge-aurier/profil/spieler/127032
2021,Knock,2020-09-14,2020-09-19,5,1,injury,Serge Aurier,/serge-aurier/profil/spieler/127032
2021,Calf Injury,2021-02-01,2021-02-05,4,1,injury,Oriol Romeu,/oriol-romeu/profil/spieler/66100
2021,Calf Injury,2020-12-30,2021-01-29,30,5,injury,Oriol Romeu,/oriol-romeu/profil/spieler/66100
2021,Knock,2021-01-06,2021-01-25,19,3,injury,Danny Ings,/danny-ings/profil/spieler/134294
2021,Hamstring Injury,2020-12-20,2020-12-28,8,1,injury,Danny Ings,/danny-ings/profil/spieler/134294
2021,Knee Injury,2020-11-02,2020-12-06,34,3,injury,Danny Ings,/danny-ings/profil/spieler/134294
2021,Groin Injury,2021-02-28,2021-04-04,35,4,injury,Allan Saint-Maximin,/allan-saint-maximin/profil/spieler/272642
2021,Calf Injury,2020-11-22,2021-01-22,61,11,injury,Allan Saint-Maximin,/allan-saint-maximin/profil/spieler/272642
2021,Ankle Injury,2020-09-21,2020-10-01,10,3,injury,Allan Saint-Maximin,/allan-saint-maximin/profil/spieler/272642
2021,Knock,2021-02-18,2021-02-26,8,3,injury,Scott McTominay,/scott-mctominay/profil/spieler/315969
2021,Bruise,2020-11-22,2020-12-01,9,2,injury,Scott McTominay,/scott-mctominay/profil/spieler/315969
2021,Ill,2020-12-30,2021-01-15,16,2,injury,Tyler Roberts,/tyler-roberts/profil/spieler/296986
2021,Unknown Injury,2021-03-24,2021-04-21,28,3,injury,Aaron Connolly,/aaron-connolly/profil/spieler/434207
2021,Hamstring Injury,2021-01-03,2021-01-26,23,4,injury,Aaron Connolly,/aaron-connolly/profil/spieler/434207
2021,Groin Strain,2020-12-21,2020-12-28,7,1,injury,Aaron Connolly,/aaron-connolly/profil/spieler/434207
2021,Hamstring Injury,2020-11-07,2020-11-20,13,,injury,Aaron Connolly,/aaron-connolly/profil/spieler/434207
2021,Transferred to Los Angeles,2021-01-12,2021-06-30,,,Transfer,Jonathan Bond,/jonathan-bond/profil/spieler/130768
2021,Transferred to Portsmouth,2021-01-18,2021-05-30,,,Transfer,Harvey White,/harvey-white/profil/spieler/581598
2021,Transferred to Wigan,2020-08-01,2020-08-09,,,Transfer,Joe Gelhardt,/joe-gelhardt/profil/spieler/503980
2021,Strain,2020-10-13,2020-10-25,12,2,injury,Eric Dier,/eric-dier/profil/spieler/175722
2021,Torn Muscle,2021-01-16,2021-04-12,86,21,injury,Tyreece John-Jules,/tyreece-john-jules/profil/spieler/503768
2021,Thigh Problems,2020-10-12,2020-11-29,48,11,injury,Tyreece John-Jules,/tyreece-john-jules/profil/spieler/503768
2021,Transferred to Doncaster,2020-09-08,2021-05-30,,,Transfer,Tyreece John-Jules,/tyreece-john-jules/profil/spieler/503768
2021,Cruciate Ligament Injury,2020-12-19,2021-11-21,337,51,injury,Sam Hughes,/sam-hughes/profil/spieler/395797
2021,Transferred to Burton Albion,2020-10-09,2020-12-31,,,Transfer,Sam Hughes,/sam-hughes/profil/spieler/395797
2021,Back Injury,2021-02-02,2021-02-05,3,1,injury,Alexis Mac Allister,/alexis-mac-allister/profil/spieler/534033
2021,Virus Infection,2020-11-07,2020-12-12,35,3,injury,Alexis Mac Allister,/alexis-mac-allister/profil/spieler/534033
2021,Ankle Injury,2021-05-09,2021-06-13,35,6,injury,Harry Maguire,/harry-maguire/profil/spieler/177907
2021,Knock,2021-01-27,2021-05-31,124,18,injury,James McArthur,/james-mcarthur/profil/spieler/41416
2021,Knee Injury,2021-04-15,2021-06-03,49,7,injury,Karl Darlow,/karl-darlow/profil/spieler/99397
2021,Groin Injury,2020-10-15,2020-10-26,11,2,injury,Karl Darlow,/karl-darlow/profil/spieler/99397
2021,Transferred to UD Logroñés,2020-10-05,2021-06-29,,,Transfer,Mateusz Bogusz,/mateusz-bogusz/profil/spieler/431475
2021,Shoulder Injury,2020-09-27,2020-11-25,59,8,injury,Matt Ritchie,/matt-ritchie/profil/spieler/92469
2021,Transferred to Royal Antwerp,2021-02-01,2021-06-29,,,Transfer,Maxime Le Marchand,/maxime-le-marchand/profil/spieler/60558
2021,Ankle Injury,2020-10-26,2020-11-06,11,1,injury,Raphinha,/raphinha/profil/spieler/411295
2021,Transferred to Rennes,2020-08-01,2020-10-04,,,Transfer,Raphinha,/raphinha/profil/spieler/411295
2021,Knock,2021-01-24,2021-02-14,21,5,injury,Enda Stevens,/enda-stevens/profil/spieler/85706
2021,Knock,2021-01-03,2021-01-16,13,2,injury,Enda Stevens,/enda-stevens/profil/spieler/85706
2021,Knee Injury,2020-11-08,2020-12-12,34,3,injury,Enda Stevens,/enda-stevens/profil/spieler/85706
2021,Ankle Injury,2021-02-07,2021-03-10,31,4,injury,Javier Manquillo,/javier-manquillo/profil/spieler/162029
2021,Virus Infection,2021-01-24,2021-01-25,1,,injury,Javier Manquillo,/javier-manquillo/profil/spieler/162029
2021,Virus Infection,2020-11-29,2020-12-25,26,4,injury,Javier Manquillo,/javier-manquillo/profil/spieler/162029
2021,Knock,2020-07-02,2020-07-04,2,,injury,Javier Manquillo,/javier-manquillo/profil/spieler/162029
2021,Heel pain,2020-12-05,2020-12-08,3,2,injury,Rhys Norrington-Davies,/rhys-norrington-davies/profil/spieler/543164
2021,Hamstring Injury,2020-11-01,2020-11-15,14,2,injury,Rhys Norrington-Davies,/rhys-norrington-davies/profil/spieler/543164
2021,Transferred to Luton,2020-09-03,2021-01-10,,,Transfer,Rhys Norrington-Davies,/rhys-norrington-davies/profil/spieler/543164
2021,Transferred to Stoke City,2021-01-12,2021-05-30,,,Transfer,Rhys Norrington-Davies,/rhys-norrington-davies/profil/spieler/543164
2021,Red card suspension,2021-02-27,2021-03-03,4,1,suspension,Semi Ajayi,/semi-ajayi/profil/spieler/251912
2021,Indirect card suspension,2020-12-27,2020-12-28,1,1,suspension,Tyrone Mings,/tyrone-mings/profil/spieler/253677
2021,Transferred to Lech Poznan,2020-08-01,2020-10-03,,,Transfer,Jakub Moder,/jakub-moder/profil/spieler/384461
2021,Transferred to Lech Poznan,2020-10-05,2020-12-30,,,Transfer,Jakub Moder,/jakub-moder/profil/spieler/384461
2021,Transferred to Norwich,2020-09-04,2021-05-30,,,Transfer,Ben Gibson,/ben-gibson/profil/spieler/128904
2021,Corona virus,2020-11-13,2020-11-24,11,1,injury,Mohamed Salah,/mohamed-salah/profil/spieler/148455
2021,Muscle Injury,2020-11-03,2020-11-27,24,4,injury,Christian Pulisic,/christian-pulisic/profil/spieler/315779
2021,Quarantine,2020-10-31,2020-11-03,3,1,injury,Christian Pulisic,/christian-pulisic/profil/spieler/315779
2021,Hamstring Injury,2020-08-02,2020-10-04,63,7,injury,Christian Pulisic,/christian-pulisic/profil/spieler/315779
2021,Calf Strain,2020-08-01,2020-08-22,21,2,injury,Christian Pulisic,/christian-pulisic/profil/spieler/315779
2021,Virus Infection,2020-11-12,2020-12-05,23,2,injury,Luka Milivojevic,/luka-milivojevic/profil/spieler/74300
2021,Red card suspension,2020-10-30,2020-11-28,29,3,suspension,Luka Milivojevic,/luka-milivojevic/profil/spieler/74300
2021,Unknown Injury,2021-05-13,2021-10-25,165,24,injury,Oskar Buur,/oskar-buur/profil/spieler/293283
2021,Unknown Injury,2021-04-07,2021-04-22,15,4,injury,Oskar Buur,/oskar-buur/profil/spieler/293283
2021,Unknown Injury,2021-03-18,2021-04-01,14,1,injury,Oskar Buur,/oskar-buur/profil/spieler/293283
2021,Unknown Injury,2021-03-04,2021-03-11,7,1,injury,Oskar Buur,/oskar-buur/profil/spieler/293283
2021,Unknown Injury,2021-02-18,2021-02-22,4,1,injury,Oskar Buur,/oskar-buur/profil/spieler/293283
2021,Transferred to Grasshoppers,2021-01-11,2021-06-29,,,Transfer,Oskar Buur,/oskar-buur/profil/spieler/293283
2021,Back Injury,2021-01-22,2021-05-12,110,23,injury,Wes Morgan,/wes-morgan/profil/spieler/10003
2021,Thigh Muscle Strain,2020-09-07,2020-09-18,11,1,injury,Wes Morgan,/wes-morgan/profil/spieler/10003
2021,Ruptured knee ligament,2021-03-29,2021-08-02,126,14,injury,Anthony Martial,/anthony-martial/profil/spieler/182877
2021,Hip Injury,2021-03-11,2021-03-20,9,3,injury,Anthony Martial,/anthony-martial/profil/spieler/182877
2021,Red card suspension,2020-10-05,2020-11-02,28,3,suspension,Anthony Martial,/anthony-martial/profil/spieler/182877
2021,Unknown Injury,2021-01-08,2021-01-15,7,2,injury,Steven Bergwijn,/steven-bergwijn/profil/spieler/284165
2021,Knock,2020-11-22,2020-11-28,6,1,injury,Steven Bergwijn,/steven-bergwijn/profil/spieler/284165
2021,Knock,2020-11-06,2020-11-20,14,1,injury,Steven Bergwijn,/steven-bergwijn/profil/spieler/284165
2021,Groin Injury,2020-11-15,2020-11-24,9,1,injury,Rhys Williams,/rhys-williams/profil/spieler/503679
2021,Foot Injury,2021-04-04,2021-06-01,58,9,injury,Jamaal Lascelles,/jamaal-lascelles/profil/spieler/183318
2021,Thigh Muscle Strain,2021-01-31,2021-02-14,14,2,injury,Jamaal Lascelles,/jamaal-lascelles/profil/spieler/183318
2021,Corona virus,2020-11-25,2020-12-10,15,1,injury,Jamaal Lascelles,/jamaal-lascelles/profil/spieler/183318
2021,Muscle Fatigue,2020-11-22,2021-01-17,56,10,injury,Jamaal Lascelles,/jamaal-lascelles/profil/spieler/183318
2021,Hip Injury,2020-09-28,2020-10-16,18,2,injury,Jamaal Lascelles,/jamaal-lascelles/profil/spieler/183318
2021,Ankle problems,2020-07-12,2020-09-01,51,3,injury,Jamaal Lascelles,/jamaal-lascelles/profil/spieler/183318
2021,Shoulder Injury,2020-07-17,2020-10-17,92,7,injury,Patrick van Aanholt,/patrick-van-aanholt/profil/spieler/52119
