season,details,from,until,days,games,reason,player,url
1718,Transferred to Stevenage,2018-01-29,2018-05-30,,,Transfer,Luke Amos,/luke-amos/profil/spieler/258912
1718,Calf Strain,2018-01-24,2018-04-01,67,8,injury,Stephen Ireland,/stephen-ireland/profil/spieler/34838
1718,Transferred to Bristol City,2017-08-28,2017-12-31,,,Transfer,Jonathan Leko,/jonathan-leko/profil/spieler/314266
1718,Knee Injury,2018-02-04,2018-04-07,62,8,injury,Julián Speroni,/julian-speroni/profil/spieler/12814
1718,Transferred to Leeds,2017-08-07,2018-01-15,,,Transfer,Cameron Borthwick-Jackson,/cameron-borthwick-jackson/profil/spieler/258879
1718,Hamstring Injury,2017-11-02,2018-03-11,129,29,injury,Toby Alderweireld,/toby-alderweireld/profil/spieler/42710
1718,Ankle Injury,2018-04-22,2018-05-12,20,6,injury,Mohamed Elneny,/mohamed-elneny/profil/spieler/160438
1718,Thigh Problems,2018-06-30,2018-07-13,13,,injury,Benjamin Mendy,/benjamin-mendy/profil/spieler/157495
1718,Knock,2018-05-10,2018-05-15,5,1,injury,Benjamin Mendy,/benjamin-mendy/profil/spieler/157495
1718,Cruciate Ligament Rupture,2017-09-25,2018-04-11,198,43,injury,Benjamin Mendy,/benjamin-mendy/profil/spieler/157495
1718,Transferred to Monaco,2017-07-01,2017-07-23,,,Transfer,Benjamin Mendy,/benjamin-mendy/profil/spieler/157495
1718,Knee Injury,2018-05-01,2018-06-01,31,3,injury,Ciaran Clark,/ciaran-clark/profil/spieler/98240
1718,Transferred to Chesterfield FC,2018-01-05,2018-05-30,,,Transfer,Aaron Ramsdale,/aaron-ramsdale/profil/spieler/427568
1718,Groin Strain,2017-10-16,2017-11-18,33,7,injury,Danny Welbeck,/danny-welbeck/profil/spieler/67063
1718,Hip Injury,2017-09-18,2017-10-12,24,4,injury,Danny Welbeck,/danny-welbeck/profil/spieler/67063
1718,Calf Injury,2017-11-26,2018-02-28,94,18,injury,Leighton Baines,/leighton-baines/profil/spieler/13507
1718,Transferred to Bury,2017-08-25,2018-01-02,,,Transfer,Jordan Williams,/jordan-williams/profil/spieler/346468
1718,Thigh Problems,2017-10-17,2017-10-29,12,2,injury,Oliver Burke,/oliver-burke/profil/spieler/341317
1718,Transferred to RB Leipzig,2017-07-01,2017-08-24,,,Transfer,Oliver Burke,/oliver-burke/profil/spieler/341317
1718,Bruised Foot,2018-05-17,2018-05-31,14,2,injury,Marcus McGuane,/marcus-mcguane/profil/spieler/340320
1718,Transferred to Barcelona B,2018-01-30,2018-06-30,,,Transfer,Marcus McGuane,/marcus-mcguane/profil/spieler/340320
1718,Ankle Injury,2017-11-27,2018-05-12,166,26,injury,Jesús Gámez,/jesus-gamez/profil/spieler/29055
1718,Transferred to Hull City,2017-07-01,2017-07-18,,,Transfer,Eldin Jakupovic,/eldin-jakupovic/profil/spieler/2857
1718,Transferred to Cardiff,2018-01-17,2018-05-30,,,Transfer,Marko Grujic,/marko-grujic/profil/spieler/222813
1718,Ankle Injury,2017-12-16,2018-01-13,28,7,injury,Cédric Soares,/cedric-soares/profil/spieler/112988
1718,Red card suspension,2018-04-09,2018-04-23,14,3,suspension,Jack Stephens,/jack-stephens/profil/spieler/163744
1718,Back Injury,2017-12-11,2018-01-21,41,9,injury,Aleksandar Mitrović,/aleksandar-mitrovi%C4%87/profil/spieler/51152
1718,Transferred to Fulham,2018-01-31,2018-05-30,,,Transfer,Aleksandar Mitrović,/aleksandar-mitrovi%C4%87/profil/spieler/51152
1718,Hamstring Injury,2017-08-13,2017-12-07,116,16,injury,Paul Dummett,/paul-dummett/profil/spieler/170321
1718,Groin Strain,2017-08-12,2017-09-07,26,4,injury,Daryl Janmaat,/daryl-janmaat/profil/spieler/60744
1718,Hamstring Injury,2017-12-16,2018-01-02,17,5,injury,Ryan Bertrand,/ryan-bertrand/profil/spieler/40611
1718,Transferred to Hull City,2017-07-27,2018-06-29,,,Transfer,Michael Hector,/michael-hector/profil/spieler/157490
1718,Shoulder Injury,2017-09-10,2018-03-31,202,30,injury,Tom Heaton,/tom-heaton/profil/spieler/34130
1718,Foot Injury,2017-08-23,2017-09-07,15,2,injury,Davy Klaassen,/davy-klaassen/profil/spieler/182932
1718,Hamstring Injury,2017-11-02,2017-11-15,13,1,injury,Dele Alli,/dele-alli/profil/spieler/207929
1718,Ankle Injury,2018-03-31,2018-06-01,62,7,injury,Elias Kachunga,/elias-kachunga/profil/spieler/49501
1718,Ligament Injury,2017-12-17,2018-03-05,78,15,injury,Elias Kachunga,/elias-kachunga/profil/spieler/49501
1718,Back Injury,2017-10-21,2017-10-28,7,2,injury,Elias Kachunga,/elias-kachunga/profil/spieler/49501
1718,Transferred to FC Copenhagen,2017-07-01,2017-07-06,,,Transfer,Zanka,/zanka/profil/spieler/52059
1718,Transferred to Udinese Calcio,2017-07-01,2017-08-30,,,Transfer,Orestis Karnezis,/orestis-karnezis/profil/spieler/16408
1718,Transferred to Udinese Calcio,2018-06-30,2018-06-30,,,Transfer,Orestis Karnezis,/orestis-karnezis/profil/spieler/16408
1718,Fractured Foot,2018-03-02,2018-04-22,51,7,injury,Gerard Deulofeu,/gerard-deulofeu/profil/spieler/129476
1718,Stretched Ligament,2017-12-15,2017-12-29,14,2,injury,Gerard Deulofeu,/gerard-deulofeu/profil/spieler/129476
1718,Adductor problems,2017-07-01,2017-07-22,21,,injury,Gerard Deulofeu,/gerard-deulofeu/profil/spieler/129476
1718,Transferred to Barcelona,2017-07-01,2018-01-28,,,Transfer,Gerard Deulofeu,/gerard-deulofeu/profil/spieler/129476
1718,Transferred to Barcelona,2018-06-30,2018-06-30,,,Transfer,Gerard Deulofeu,/gerard-deulofeu/profil/spieler/129476
1718,Shoulder Injury,2018-05-06,2018-07-09,64,2,injury,Ashley Barnes,/ashley-barnes/profil/spieler/63200
1718,Knee Injury,2017-10-21,2017-12-26,66,12,injury,Craig Dawson,/craig-dawson/profil/spieler/121477
1718,Transferred to Sheff Utd,2017-08-25,2018-01-14,,,Transfer,Cameron Carter-Vickers,/cameron-carter-vickers/profil/spieler/341049
1718,Transferred to Ipswich,2018-01-19,2018-05-30,,,Transfer,Cameron Carter-Vickers,/cameron-carter-vickers/profil/spieler/341049
1718,Thigh Problems,2017-12-21,2018-01-15,25,6,injury,Virgil van Dijk,/virgil-van-dijk/profil/spieler/139208
1718,Hamstring Injury,2017-08-12,2017-09-09,28,5,injury,Simon Francis,/simon-francis/profil/spieler/13573
1718,Muscle Injury,2018-05-04,2018-06-01,28,4,injury,Marouane Fellaini,/marouane-fellaini/profil/spieler/39679
1718,Knee Injury,2018-01-22,2018-03-08,45,8,injury,Marouane Fellaini,/marouane-fellaini/profil/spieler/39679
1718,Knee Injury,2017-11-27,2018-01-04,38,11,injury,Marouane Fellaini,/marouane-fellaini/profil/spieler/39679
1718,Knee Injury,2017-10-09,2017-11-02,24,6,injury,Marouane Fellaini,/marouane-fellaini/profil/spieler/39679
1718,Rest,2017-09-25,2017-09-28,3,1,injury,Marouane Fellaini,/marouane-fellaini/profil/spieler/39679
1718,Knock,2017-08-28,2017-09-11,14,1,injury,Marouane Fellaini,/marouane-fellaini/profil/spieler/39679
1718,Yellow card suspension,2017-12-18,2017-12-25,7,1,suspension,Shane Duffy,/shane-duffy/profil/spieler/119269
1718,Transferred to 1.FC Nuremberg,2017-07-01,2017-08-22,,,Transfer,Abdelhamid Sabiri,/abdelhamid-sabiri/profil/spieler/340394
1718,Transferred to Malmö FF,2017-07-01,2018-01-20,,,Transfer,Erdal Rakip,/erdal-rakip/profil/spieler/230746
1718,Transferred to Benfica,2018-01-21,2018-01-21,,,Transfer,Erdal Rakip,/erdal-rakip/profil/spieler/230746
1718,Transferred to Benfica,2018-06-30,2018-06-30,,,Transfer,Erdal Rakip,/erdal-rakip/profil/spieler/230746
1718,Transferred to Aberdeen FC,2018-01-31,2018-05-13,,,Transfer,Freddie Woodman,/freddie-woodman/profil/spieler/226049
1718,Transferred to Bristol Rovers,2017-08-04,2018-05-30,,,Transfer,Ryan Sweeney,/ryan-sweeney/profil/spieler/347666
1718,tendon irritation,2017-10-21,2017-11-19,29,4,injury,Roberto Pereyra,/roberto-pereyra/profil/spieler/112302
1718,Groin Injury,2017-08-12,2017-09-09,28,5,injury,Roberto Pereyra,/roberto-pereyra/profil/spieler/112302
1718,Transferred to Rotherham,2017-08-31,2018-05-30,,,Transfer,Richie Towell,/richie-towell/profil/spieler/114116
1718,Transferred to New York City,2017-07-01,2018-01-29,,,Transfer,Jack Harrison,/jack-harrison/profil/spieler/417346
1718,Transferred to Middlesbrough,2018-01-31,2018-05-30,,,Transfer,Jack Harrison,/jack-harrison/profil/spieler/417346
1718,Transferred to Middlesbrough,2017-08-11,2018-05-30,,,Transfer,Lewis Baker,/lewis-baker/profil/spieler/198589
1718,Groin Injury,2017-10-23,2018-05-19,208,34,injury,Maarten Stekelenburg,/maarten-stekelenburg/profil/spieler/4311
1718,Transferred to Blackburn,2017-08-31,2018-01-01,,,Transfer,Rekeem Harper,/rekeem-harper/profil/spieler/456877
1718,Red card suspension,2017-12-10,2017-12-24,14,3,suspension,Marvin Zeegelaar,/marvin-zeegelaar/profil/spieler/92899
1718,Transferred to Sporting CP,2017-07-01,2017-08-30,,,Transfer,Marvin Zeegelaar,/marvin-zeegelaar/profil/spieler/92899
1718,Ill,2017-10-09,2017-10-23,14,3,injury,Ben Davies,/ben-davies/profil/spieler/192765
1718,Hamstring Injury,2018-03-28,2018-04-28,31,5,injury,Kyle Walker-Peters,/kyle-walker-peters/profil/spieler/341051
1718,Transferred to Aston Villa,2017-07-14,2018-05-30,,,Transfer,Sam Johnstone,/sam-johnstone/profil/spieler/110864
1718,Transferred to Bolton,2017-07-17,2017-12-31,,,Transfer,Adam Armstrong,/adam-armstrong/profil/spieler/250426
1718,Transferred to Blackburn,2018-01-09,2018-05-30,,,Transfer,Adam Armstrong,/adam-armstrong/profil/spieler/250426
1718,Hamstring Injury,2018-03-31,2018-05-13,43,11,injury,Adam Lallana,/adam-lallana/profil/spieler/43530
1718,Hamstring Injury,2017-07-31,2017-11-25,117,21,injury,Adam Lallana,/adam-lallana/profil/spieler/43530
1718,Ankle Injury,2018-01-30,2018-08-18,200,1,injury,Bakary Sako,/bakary-sako/profil/spieler/46791
1718,Calf Injury,2017-07-22,2017-09-15,55,5,injury,Bakary Sako,/bakary-sako/profil/spieler/46791
1718,Medial Collateral Ligament Injury,2017-09-23,2017-11-17,55,7,injury,Christian Benteke,/christian-benteke/profil/spieler/50201
1718,Yellow card suspension,2017-12-17,2017-12-24,7,1,suspension,Christian Benteke,/christian-benteke/profil/spieler/50201
1718,Indirect card suspension,2017-10-23,2017-10-30,7,1,suspension,Idrissa Gueye,/idrissa-gueye/profil/spieler/126665
1718,Transferred to Bolton,2018-01-31,2018-05-30,,,Transfer,Jon Flanagan,/jon-flanagan/profil/spieler/145922
1718,Back Injury,2017-12-14,2017-12-28,14,2,injury,Costel Pantilimon,/costel-pantilimon/profil/spieler/47659
1718,Transferred to Dep. La Coruña,2017-09-01,2018-01-29,,,Transfer,Costel Pantilimon,/costel-pantilimon/profil/spieler/47659
1718,Transferred to Nottm Forest,2018-01-31,2018-05-30,,,Transfer,Costel Pantilimon,/costel-pantilimon/profil/spieler/47659
1718,Transferred to Walsall,2017-08-25,2018-01-25,,,Transfer,Tyler Roberts,/tyler-roberts/profil/spieler/296986
1718,Transferred to Leeds,2018-01-31,2018-06-30,,,Transfer,Tyler Roberts,/tyler-roberts/profil/spieler/296986
1718,Transferred to Bolton,2018-01-12,2018-05-30,,,Transfer,Harry Charsley,/harry-charsley/profil/spieler/264191
1718,Transferred to Hull City,2017-07-01,2017-08-22,,,Transfer,Sam Clucas,/sam-clucas/profil/spieler/122223
1718,Transferred to Sunderland,2017-07-26,2018-01-04,,,Transfer,Lewis Grabban,/lewis-grabban/profil/spieler/35413
1718,Transferred to Aston Villa,2018-01-31,2018-05-30,,,Transfer,Lewis Grabban,/lewis-grabban/profil/spieler/35413
1718,Knee Injury,2018-03-29,2018-04-05,7,1,injury,Kurt Zouma,/kurt-zouma/profil/spieler/157509
1718,Heel Bone Injury,2017-09-11,2017-10-21,40,7,injury,Steve Mounié,/steve-mounie/profil/spieler/238639
1718,Transferred to Montpellier,2017-07-01,2017-07-04,,,Transfer,Steve Mounié,/steve-mounie/profil/spieler/238639
1718,Hamstring Injury,2018-04-07,2018-05-04,27,4,injury,Vicente Iborra,/vicente-iborra/profil/spieler/65467
1718,Hamstring Injury,2017-08-01,2017-09-09,39,5,injury,Vicente Iborra,/vicente-iborra/profil/spieler/65467
1718,Transferred to Sevilla FC,2017-07-01,2017-07-05,,,Transfer,Vicente Iborra,/vicente-iborra/profil/spieler/65467
1718,Hamstring Injury,2018-01-16,2018-02-10,25,5,injury,André Ayew,/andre-ayew/profil/spieler/45403
1718,Ill,2017-11-16,2017-11-24,8,2,injury,André Ayew,/andre-ayew/profil/spieler/45403
1718,Thigh Muscle Strain,2018-04-29,2018-06-08,40,6,injury,Jordon Mutch,/jordon-mutch/profil/spieler/57207
1718,Muscle Injury,2018-04-01,2018-04-25,24,3,injury,Jordon Mutch,/jordon-mutch/profil/spieler/57207
1718,Transferred to Vancouver,2018-03-02,2018-06-30,,,Transfer,Jordon Mutch,/jordon-mutch/profil/spieler/57207
1718,Back Injury,2017-09-04,2017-10-20,46,6,injury,Ryan Shawcross,/ryan-shawcross/profil/spieler/45861
1718,Back Injury,2017-09-18,2018-04-27,221,35,injury,Tyrone Mings,/tyrone-mings/profil/spieler/253677
1718,Transferred to Djurgården,2018-02-02,2018-06-30,,,Transfer,Fredrik Ulvestad,/fredrik-ulvestad/profil/spieler/158022
1718,Ankle Injury,2017-08-21,2017-09-07,17,1,injury,Lucas Moura,/lucas-moura/profil/spieler/77100
1718,Transferred to Paris SG,2017-07-01,2018-01-30,,,Transfer,Lucas Moura,/lucas-moura/profil/spieler/77100
1718,Cruciate Ligament Injury,2018-02-03,2018-11-10,280,35,injury,Wilfried Bony,/wilfried-bony/profil/spieler/81808
1718,Thigh Problems,2017-09-30,2017-11-18,49,7,injury,Wilfried Bony,/wilfried-bony/profil/spieler/81808
1718,Transferred to Without Club,2017-07-01,2017-09-20,,,Transfer,Anders Lindegaard,/anders-lindegaard/profil/spieler/22491
1718,Knee Injury,2017-12-12,2017-12-22,10,2,injury,Stuart Findlay,/stuart-findlay/profil/spieler/165334
1718,Transferred to Kilmarnock FC,2017-08-25,2018-05-13,,,Transfer,Stuart Findlay,/stuart-findlay/profil/spieler/165334
1718,Toe Injury,2017-11-18,2017-11-26,8,3,injury,Morgan Schneiderlin,/morgan-schneiderlin/profil/spieler/56818
1718,Indirect card suspension,2017-08-21,2017-08-28,7,1,suspension,Morgan Schneiderlin,/morgan-schneiderlin/profil/spieler/56818
1718,Hamstring Injury,2018-05-14,2018-09-21,130,6,injury,Marc Pugh,/marc-pugh/profil/spieler/36939
1718,Transferred to Birmingham,2017-07-01,2017-08-07,,,Transfer,Adam Legzdins,/adam-legzdins/profil/spieler/43858
1718,Bruised Ankle,2017-09-19,2017-10-22,33,7,injury,Mousa Dembélé,/mousa-dembele/profil/spieler/19368
1718,Thigh Muscle Strain,2018-02-10,2018-03-03,21,3,injury,Seamus Coleman,/seamus-coleman/profil/spieler/68390
1718,Torn Ligament,2018-01-29,2018-02-12,14,3,injury,Leroy Sané,/leroy-sane/profil/spieler/192565
1718,Cold,2017-11-27,2017-12-04,7,2,injury,Leroy Sané,/leroy-sane/profil/spieler/192565
1718,Hamstring Injury,2018-02-13,2018-03-11,26,6,injury,Raheem Sterling,/raheem-sterling/profil/spieler/134425
1718,Back trouble,2017-11-06,2017-11-15,9,,injury,Raheem Sterling,/raheem-sterling/profil/spieler/134425
1718,Indirect card suspension,2017-08-27,2017-09-10,14,1,suspension,Raheem Sterling,/raheem-sterling/profil/spieler/134425
1718,Knee Injury,2018-03-01,2018-06-30,121,10,injury,Michael Hefele,/michael-hefele/profil/spieler/102382
1718,Achilles tendon problems,2017-09-26,2017-12-29,94,14,injury,Michael Hefele,/michael-hefele/profil/spieler/102382
1718,Knee Problems,2017-12-28,2018-01-30,33,6,injury,Danny Rose,/danny-rose/profil/spieler/50174
1718,Medial Collateral Ligament Knee Injury,2017-01-30,2017-10-17,260,33,injury,Danny Rose,/danny-rose/profil/spieler/50174
1718,Yellow card suspension,2017-12-17,2017-12-24,7,1,suspension,Abdoulaye Doucouré,/abdoulaye-doucoure/profil/spieler/127187
1718,Ankle fracture,2017-12-08,2018-04-09,122,20,injury,Vincent Janssen,/vincent-janssen/profil/spieler/207015
1718,Unknown Injury,2017-11-05,2017-11-15,10,,injury,Vincent Janssen,/vincent-janssen/profil/spieler/207015
1718,Transferred to Fenerbahce,2017-09-08,2018-06-29,,,Transfer,Vincent Janssen,/vincent-janssen/profil/spieler/207015
1718,Knee Injury,2018-05-16,2018-07-16,61,,injury,Matt Ritchie,/matt-ritchie/profil/spieler/92469
1718,Groin Injury,2018-03-26,2018-03-30,4,,injury,Matt Ritchie,/matt-ritchie/profil/spieler/92469
1718,Ill,2018-03-03,2018-03-09,6,1,injury,Matt Ritchie,/matt-ritchie/profil/spieler/92469
1718,Broken wrist,2017-11-29,2017-12-01,2,,injury,Matt Ritchie,/matt-ritchie/profil/spieler/92469
1718,Thigh Problems,2017-10-06,2017-10-14,8,,injury,Matt Ritchie,/matt-ritchie/profil/spieler/92469
1718,Thigh Problems,2017-08-01,2017-09-01,31,4,injury,Jonny Evans,/jonny-evans/profil/spieler/42412
1718,Muscular problems,2018-06-28,2018-08-24,57,2,injury,Shinji Okazaki,/shinji-okazaki/profil/spieler/79642
1718,Ankle Injury,2018-04-16,2018-05-28,42,5,injury,Shinji Okazaki,/shinji-okazaki/profil/spieler/79642
1718,Knock,2018-03-28,2018-03-30,2,,injury,Andrew Robertson,/andrew-robertson/profil/spieler/234803
1718,Transferred to Hull City,2017-07-01,2017-07-20,,,Transfer,Andrew Robertson,/andrew-robertson/profil/spieler/234803
1718,Transferred to Angers SCO,2018-01-31,2018-06-29,,,Transfer,Jeff Reine-Adélaïde,/jeff-reine-adelaide/profil/spieler/326300
1718,Hamstring Injury,2018-03-21,2018-05-13,53,8,injury,James Collins,/james-collins/profil/spieler/12691
1718,Ankle Injury,2017-09-16,2017-11-28,73,11,injury,James Collins,/james-collins/profil/spieler/12691
1718,Thigh Muscle Strain,2018-01-30,2018-03-10,39,13,injury,Islam Slimani,/islam-slimani/profil/spieler/174915
1718,Suspension through sports court,2018-05-03,2018-05-14,11,3,suspension,Islam Slimani,/islam-slimani/profil/spieler/174915
1718,Knee Injury,2017-09-09,2017-10-30,51,7,injury,Massadio Haidara,/massadio-haidara/profil/spieler/170929
1718,Muscular problems,2017-10-24,2017-12-10,47,8,injury,Chung-yong Lee,/chung-yong-lee/profil/spieler/81801
1718,Eye Injury,2017-09-13,2017-09-22,9,2,injury,Christian Fuchs,/christian-fuchs/profil/spieler/6636
1718,Hamstring Injury,2018-04-30,2018-05-31,31,3,injury,Wilfred Ndidi,/wilfred-ndidi/profil/spieler/274839
1718,Indirect card suspension,2018-04-01,2018-04-15,14,2,suspension,Wilfred Ndidi,/wilfred-ndidi/profil/spieler/274839
1718,Transferred to Hellas Verona,2018-01-31,2018-06-29,,,Transfer,Rolando Aarons,/rolando-aarons/profil/spieler/258188
1718,Injury to the ankle,2018-01-06,2018-04-15,99,13,injury,Andy Carroll,/andy-carroll/profil/spieler/48066
1718,Indirect card suspension,2017-10-15,2017-10-21,6,1,suspension,Andy Carroll,/andy-carroll/profil/spieler/48066
1718,Achilles tendon problems,2018-01-24,2018-02-02,9,3,injury,Willian,/willian/profil/spieler/52769
1718,Knee Injury,2017-12-12,2018-02-10,60,12,injury,Stephen Ward,/stephen-ward/profil/spieler/34691
1718,Hip problems,2018-02-25,2018-03-20,23,4,injury,Tomas Kalas,/tomas-kalas/profil/spieler/148657
1718,Transferred to Fulham,2017-07-27,2018-05-30,,,Transfer,Tomas Kalas,/tomas-kalas/profil/spieler/148657
1718,Fractured Rib,2017-08-26,2017-09-01,6,,injury,Adrien Silva,/adrien-silva/profil/spieler/56810
1718,No eligibility,2017-08-31,2018-01-01,123,19,absence,Adrien Silva,/adrien-silva/profil/spieler/56810
1718,Transferred to Sporting CP,2017-07-01,2017-08-30,,,Transfer,Adrien Silva,/adrien-silva/profil/spieler/56810
1718,Hamstring Injury,2018-04-02,2018-07-02,91,11,injury,Joel Matip,/joel-matip/profil/spieler/82105
1718,Muscle Injury,2017-11-30,2017-12-25,25,6,injury,Joel Matip,/joel-matip/profil/spieler/82105
1718,Back Injury,2017-10-19,2018-01-04,77,17,injury,Danny Ward,/danny-ward/profil/spieler/203026
1718,Transferred to Preston,2017-07-01,2018-01-30,,,Transfer,Jordan Hugill,/jordan-hugill/profil/spieler/291544
1718,Transferred to FC Augsburg,2017-07-01,2018-01-17,,,Transfer,Konstantinos Stafylidis,/konstantinos-stafylidis/profil/spieler/148967
1718,Transferred to FC Augsburg,2018-06-30,2018-06-30,,,Transfer,Konstantinos Stafylidis,/konstantinos-stafylidis/profil/spieler/148967
1718,Groin Injury,2018-01-28,2018-04-14,76,13,injury,Ángel Rangel,/angel-rangel/profil/spieler/66550
1718,Calf Strain,2018-01-02,2018-01-26,24,5,injury,Ángel Rangel,/angel-rangel/profil/spieler/66550
1718,Cruciate Ligament Rupture,2017-05-29,2017-11-02,157,14,injury,Emerson,/emerson/profil/spieler/181778
1718,Transferred to AS Roma,2017-07-01,2018-01-29,,,Transfer,Emerson,/emerson/profil/spieler/181778
1718,Transferred to Barnsley FC,2017-08-11,2017-12-31,,,Transfer,Harvey Barnes,/harvey-barnes/profil/spieler/398065
1718,Transferred to Bolton,2017-08-01,2017-12-31,,,Transfer,Reece Burke,/reece-burke/profil/spieler/264220
1718,Transferred to Bolton,2018-01-31,2018-05-30,,,Transfer,Reece Burke,/reece-burke/profil/spieler/264220
1718,Red card suspension,2017-08-14,2017-09-11,28,3,suspension,Gary Cahill,/gary-cahill/profil/spieler/27511
1718,Knee Injury,2018-03-31,2018-08-01,123,7,injury,Junior Stanislas,/junior-stanislas/profil/spieler/87672
1718,Groin Injury,2017-10-28,2017-11-25,28,4,injury,Junior Stanislas,/junior-stanislas/profil/spieler/87672
1718,groin strain,2017-08-11,2017-09-09,29,5,injury,Junior Stanislas,/junior-stanislas/profil/spieler/87672
1718,Transferred to Sivasspor,2018-01-31,2018-06-29,,,Transfer,Henri Saivet,/henri-saivet/profil/spieler/51540
1718,No eligibility,2018-01-29,2018-02-14,16,3,absence,Ali Gabr,/ali-gabr/profil/spieler/122980
1718,Transferred to Zamalek,2017-07-01,2018-01-28,,,Transfer,Ali Gabr,/ali-gabr/profil/spieler/122980
1718,Transferred to Zamalek,2018-06-30,2018-06-30,,,Transfer,Ali Gabr,/ali-gabr/profil/spieler/122980
1718,Transferred to Telford Utd,2018-01-08,2018-02-04,,,Transfer,Ryan Schofield,/ryan-schofield/profil/spieler/495441
1718,Concussion,2018-05-28,2018-06-11,14,,injury,Loris Karius,/loris-karius/profil/spieler/85864
1718,Ankle Surgery,2017-10-14,2018-01-13,91,17,injury,Philip Billing,/philip-billing/profil/spieler/320411
1718,Calf Injury,2017-09-17,2017-10-28,41,6,injury,Collin Quaner,/collin-quaner/profil/spieler/123397
1718,Transferred to Bolton,2017-08-01,2017-12-31,,,Transfer,Josh Cullen,/josh-cullen/profil/spieler/242606
1718,Problems with the hip flexor,2017-11-02,2017-11-16,14,1,injury,Hugo Lloris,/hugo-lloris/profil/spieler/17965
1718,Transferred to Aston Villa,2018-01-25,2018-05-30,,,Transfer,Axel Tuanzebe,/axel-tuanzebe/profil/spieler/342046
1718,Knock,2018-02-26,2018-03-12,14,4,injury,Nacho Monreal,/nacho-monreal/profil/spieler/43003
1718,Ankle Injury,2017-12-21,2018-01-15,25,7,injury,Nacho Monreal,/nacho-monreal/profil/spieler/43003
1718,Hamstring Injury,2017-12-19,2018-01-29,41,10,injury,Olivier Giroud,/olivier-giroud/profil/spieler/82442
1718,Adductor problems,2017-11-12,2017-11-20,8,1,injury,Olivier Giroud,/olivier-giroud/profil/spieler/82442
1718,Knee Injury,2018-01-16,2018-04-21,95,11,injury,Jonathan Walters,/jonathan-walters/profil/spieler/3306
1718,Knee Problems,2017-09-18,2017-12-22,95,14,injury,Jonathan Walters,/jonathan-walters/profil/spieler/3306
